time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
31848.000	0.393	-0.073	4.024	-0.347	-0.295	3.799
31850.000	0.401	-0.053	4.021	-0.339	-0.311	3.793
31852.000	0.445	-0.047	4.024	-0.367	-0.310	3.791
31854.000	0.453	-0.071	4.017	-0.369	-0.295	3.788
31856.000	0.461	-0.064	4.021	-0.385	-0.316	3.784
31858.000	0.435	-0.062	4.014	-0.357	-0.297	3.784
31860.000	0.475	-0.091	4.011	-0.363	-0.306	3.776
31862.000	0.415	-0.094	4.021	-0.351	-0.291	3.776
31864.000	0.421	-0.083	4.016	-0.353	-0.276	3.778
31866.000	0.441	-0.082	4.024	-0.391	-0.300	3.770
31868.000	0.421	-0.093	4.016	-0.367	-0.299	3.780
31870.000	0.441	-0.079	4.004	-0.365	-0.292	3.774
31872.000	0.429	-0.092	4.012	-0.367	-0.283	3.774
31874.000	0.423	-0.087	4.008	-0.371	-0.290	3.768
31876.000	0.427	-0.092	4.006	-0.379	-0.310	3.766
31878.000	0.447	-0.094	4.009	-0.369	-0.300	3.766
31880.000	0.395	-0.074	3.996	-0.405	-0.292	3.770
31882.000	0.445	-0.084	4.003	-0.361	-0.282	3.770
31884.000	0.409	-0.084	3.996	-0.371	-0.286	3.760
31886.000	0.409	-0.111	3.991	-0.395	-0.310	3.749
31888.000	0.429	-0.082	3.996	-0.391	-0.296	3.741
31890.000	0.417	-0.092	3.993	-0.381	-0.286	3.755
31892.000	0.427	-0.097	3.999	-0.367	-0.287	3.758
31894.000	0.439	-0.093	3.998	-0.385	-0.286	3.758
31896.000	0.459	-0.092	3.991	-0.379	-0.290	3.753
31898.000	0.395	-0.115	3.988	-0.403	-0.299	3.749
31900.000	0.421	-0.081	3.988	-0.395	-0.297	3.751
31902.000	0.383	-0.116	3.986	-0.409	-0.287	3.756
31904.000	0.433	-0.081	3.986	-0.405	-0.286	3.749
31906.000	0.419	-0.103	3.986	-0.395	-0.278	3.751
31908.000	0.411	-0.098	3.996	-0.397	-0.310	3.743
31910.000	0.407	-0.140	3.991	-0.387	-0.321	3.753
31912.000	0.433	-0.116	3.974	-0.413	-0.302	3.735
31914.000	0.429	-0.083	3.984	-0.397	-0.306	3.735
31916.000	0.423	-0.098	3.981	-0.405	-0.311	3.731
31918.000	0.427	-0.084	3.973	-0.391	-0.305	3.737
31920.000	0.477	-0.093	3.974	-0.405	-0.305	3.737
31922.000	0.405	-0.097	3.983	-0.389	-0.317	3.729
31924.000	0.429	-0.113	3.974	-0.401	-0.317	3.729
31926.000	0.423	-0.106	3.974	-0.403	-0.320	3.729
31928.000	0.445	-0.108	3.979	-0.397	-0.321	3.729
31930.000	0.485	-0.097	3.971	-0.427	-0.334	3.717
31932.000	0.441	-0.087	3.971	-0.385	-0.330	3.713
31934.000	0.469	-0.091	3.981	-0.393	-0.346	3.709
31936.000	0.483	-0.103	3.963	-0.379	-0.361	3.711
31938.000	0.447	-0.134	3.974	-0.417	-0.351	3.717
31940.000	0.401	-0.127	3.974	-0.401	-0.345	3.721
31942.000	0.407	-0.106	3.974	-0.387	-0.358	3.711
31944.000	0.475	-0.107	3.969	-0.369	-0.339	3.705
31946.000	0.425	-0.134	3.968	-0.401	-0.312	3.713
31948.000	0.435	-0.087	3.969	-0.383	-0.336	3.717
31950.000	0.481	-0.103	3.973	-0.403	-0.343	3.699
31952.000	0.441	-0.100	3.973	-0.379	-0.344	3.707
31954.000	0.449	-0.092	3.958	-0.361	-0.317	3.711
31956.000	0.463	-0.122	3.961	-0.381	-0.319	3.715
31958.000	0.505	-0.093	3.966	-0.363	-0.290	3.711
31960.000	0.455	-0.101	3.961	-0.383	-0.309	3.717
31962.000	0.451	-0.113	3.963	-0.377	-0.283	3.711
31964.000	0.535	-0.077	3.954	-0.393	-0.300	3.703
31966.000	0.467	-0.093	3.964	-0.379	-0.285	3.709
31968.000	0.461	-0.054	3.949	-0.369	-0.282	3.707
31970.000	0.503	-0.081	3.951	-0.363	-0.297	3.699
31972.000	0.513	-0.103	3.959	-0.375	-0.293	3.701
31974.000	0.499	-0.074	3.956	-0.379	-0.296	3.696
31976.000	0.503	-0.100	3.948	-0.367	-0.310	3.707
31978.000	0.505	-0.088	3.951	-0.387	-0.288	3.692
31980.000	0.497	-0.096	3.944	-0.369	-0.299	3.694
31982.000	0.527	-0.122	3.941	-0.409	-0.273	3.690
31984.000	0.499	-0.069	3.948	-0.383	-0.288	3.699
31986.000	0.497	-0.096	3.943	-0.391	-0.285	3.694
31988.000	0.475	-0.093	3.939	-0.367	-0.305	3.688
31990.000	0.529	-0.096	3.939	-0.429	-0.285	3.694
31992.000	0.523	-0.072	3.929	-0.369	-0.292	3.678
31994.000	0.551	-0.072	3.932	-0.395	-0.283	3.678
31996.000	0.501	-0.067	3.917	-0.407	-0.296	3.688
31998.000	0.541	-0.103	3.916	-0.407	-0.300	3.678
32000.000	0.535	-0.106	3.929	-0.405	-0.305	3.680
32002.000	0.497	-0.108	3.921	-0.409	-0.301	3.684
32004.000	0.515	-0.079	3.914	-0.403	-0.307	3.682
32006.000	0.521	-0.084	3.904	-0.423	-0.277	3.672
32008.000	0.517	-0.088	3.917	-0.407	-0.290	3.674
32010.000	0.533	-0.093	3.912	-0.407	-0.262	3.676
32012.000	0.503	-0.089	3.907	-0.407	-0.256	3.672
32014.000	0.533	-0.091	3.914	-0.405	-0.280	3.684
32016.000	0.515	-0.087	3.907	-0.421	-0.267	3.684
32018.000	0.497	-0.082	3.902	-0.423	-0.258	3.666
32020.000	0.507	-0.091	3.899	-0.433	-0.265	3.676
32022.000	0.565	-0.086	3.900	-0.419	-0.265	3.678
32024.000	0.555	-0.069	3.902	-0.425	-0.243	3.676
32026.000	0.535	-0.100	3.894	-0.415	-0.242	3.666
32028.000	0.559	-0.079	3.892	-0.433	-0.234	3.658
32030.000	0.515	-0.076	3.895	-0.431	-0.272	3.658
32032.000	0.537	-0.100	3.888	-0.427	-0.271	3.654
32034.000	0.547	-0.076	3.894	-0.409	-0.270	3.654
32036.000	0.497	-0.096	3.887	-0.419	-0.267	3.656
32038.000	0.501	-0.079	3.883	-0.427	-0.244	3.662
32040.000	0.555	-0.067	3.895	-0.411	-0.282	3.658
32042.000	0.511	-0.072	3.883	-0.471	-0.280	3.650
32044.000	0.523	-0.112	3.882	-0.461	-0.259	3.656
32046.000	0.529	-0.025	3.882	-0.461	-0.248	3.648
32048.000	0.543	-0.033	3.878	-0.485	-0.273	3.632
32050.000	0.483	-0.059	3.882	-0.493	-0.270	3.648
32052.000	0.477	-0.047	3.875	-0.525	-0.272	3.634
32054.000	0.437	-0.033	3.882	-0.555	-0.304	3.630
32056.000	0.423	-0.043	3.890	-0.559	-0.277	3.632
32058.000	0.415	-0.065	3.871	-0.535	-0.280	3.632
32060.000	0.469	-0.059	3.880	-0.515	-0.254	3.625
32062.000	0.497	-0.086	3.870	-0.491	-0.257	3.621
32064.000	0.553	-0.065	3.873	-0.479	-0.270	3.621
32066.000	0.515	-0.072	3.868	-0.499	-0.286	3.623
32068.000	0.485	-0.073	3.856	-0.489	-0.258	3.630
32070.000	0.499	-0.047	3.865	-0.513	-0.244	3.627
32072.000	0.513	-0.059	3.868	-0.501	-0.272	3.632
32074.000	0.513	-0.083	3.853	-0.491	-0.238	3.636
32076.000	0.475	-0.069	3.859	-0.513	-0.262	3.615
32078.000	0.525	-0.058	3.849	-0.503	-0.272	3.619
32080.000	0.515	-0.089	3.858	-0.499	-0.241	3.625
32082.000	0.495	-0.065	3.859	-0.495	-0.244	3.621
32084.000	0.517	-0.077	3.851	-0.473	-0.232	3.615
32086.000	0.531	-0.067	3.861	-0.495	-0.242	3.619
32088.000	0.503	-0.048	3.849	-0.503	-0.232	3.619
32090.000	0.501	-0.062	3.842	-0.539	-0.263	3.605
32092.000	0.567	-0.057	3.854	-0.517	-0.239	3.621
32094.000	0.541	-0.053	3.856	-0.529	-0.244	3.609
32096.000	0.515	-0.073	3.847	-0.517	-0.242	3.611
32098.000	0.513	-0.069	3.844	-0.531	-0.248	3.611
32100.000	0.525	-0.050	3.847	-0.527	-0.223	3.613
32102.000	0.491	-0.076	3.847	-0.543	-0.237	3.613
32104.000	0.533	-0.054	3.832	-0.531	-0.251	3.603
32106.000	0.541	-0.067	3.834	-0.529	-0.253	3.607
32108.000	0.541	-0.077	3.830	-0.517	-0.280	3.605
32110.000	0.545	-0.065	3.837	-0.555	-0.272	3.607
32112.000	0.545	-0.057	3.839	-0.569	-0.288	3.597
32114.000	0.503	-0.078	3.842	-0.541	-0.268	3.601
32116.000	0.529	-0.078	3.830	-0.539	-0.263	3.605
32118.000	0.493	-0.072	3.835	-0.531	-0.267	3.609
32120.000	0.493	-0.059	3.832	-0.509	-0.272	3.611
32122.000	0.473	-0.082	3.830	-0.523	-0.272	3.613
32124.000	0.503	-0.077	3.835	-0.523	-0.272	3.611
32126.000	0.483	-0.074	3.835	-0.521	-0.281	3.611
32128.000	0.521	-0.035	3.820	-0.553	-0.285	3.607
32130.000	0.477	-0.058	3.834	-0.523	-0.276	3.609
32132.000	0.479	-0.089	3.828	-0.547	-0.247	3.611
32134.000	0.503	-0.076	3.828	-0.533	-0.254	3.607
32136.000	0.467	-0.086	3.825	-0.547	-0.247	3.609
32138.000	0.437	-0.083	3.823	-0.573	-0.266	3.605
32140.000	0.499	-0.103	3.815	-0.555	-0.266	3.605
32142.000	0.449	-0.082	3.823	-0.585	-0.277	3.607
32144.000	0.485	-0.086	3.821	-0.541	-0.295	3.611
32146.000	0.471	-0.105	3.818	-0.551	-0.293	3.605
32148.000	0.441	-0.141	3.821	-0.557	-0.304	3.611
32150.000	0.471	-0.105	3.820	-0.537	-0.295	3.607
32152.000	0.449	-0.107	3.813	-0.573	-0.286	3.601
32154.000	0.497	-0.093	3.815	-0.525	-0.324	3.589
32156.000	0.479	-0.097	3.813	-0.545	-0.307	3.577
32158.000	0.475	-0.107	3.804	-0.553	-0.306	3.591
32160.000	0.473	-0.107	3.811	-0.569	-0.340	3.581
32162.000	0.481	-0.092	3.809	-0.557	-0.317	3.581
32164.000	0.497	-0.093	3.802	-0.581	-0.322	3.591
32166.000	0.469	-0.122	3.804	-0.587	-0.331	3.581
32168.000	0.469	-0.121	3.806	-0.583	-0.317	3.579
32170.000	0.477	-0.093	3.804	-0.555	-0.319	3.570
32172.000	0.497	-0.115	3.806	-0.571	-0.295	3.583
32174.000	0.479	-0.139	3.816	-0.561	-0.293	3.587
32176.000	0.481	-0.110	3.804	-0.587	-0.302	3.575
32178.000	0.471	-0.128	3.804	-0.579	-0.312	3.587
32180.000	0.523	-0.122	3.811	-0.561	-0.302	3.579
32182.000	0.499	-0.115	3.806	-0.557	-0.319	3.581
32184.000	0.483	-0.126	3.804	-0.547	-0.305	3.577
32186.000	0.495	-0.113	3.808	-0.573	-0.302	3.573
32188.000	0.471	-0.132	3.806	-0.571	-0.319	3.577
32190.000	0.547	-0.152	3.795	-0.569	-0.312	3.579
32192.000	0.473	-0.108	3.804	-0.563	-0.315	3.589
32194.000	0.473	-0.140	3.802	-0.575	-0.315	3.577
32196.000	0.477	-0.136	3.797	-0.575	-0.319	3.566
32198.000	0.437	-0.144	3.801	-0.585	-0.315	3.581
32200.000	0.469	-0.175	3.797	-0.583	-0.310	3.579
32202.000	0.483	-0.144	3.794	-0.587	-0.329	3.570
32204.000	0.503	-0.171	3.797	-0.555	-0.302	3.566
32206.000	0.487	-0.137	3.804	-0.563	-0.316	3.568
32208.000	0.491	-0.141	3.801	-0.551	-0.305	3.562
32210.000	0.465	-0.111	3.792	-0.549	-0.314	3.564
32212.000	0.489	-0.141	3.785	-0.581	-0.285	3.558
32214.000	0.507	-0.128	3.801	-0.583	-0.288	3.566
32216.000	0.471	-0.128	3.797	-0.561	-0.285	3.566
32218.000	0.495	-0.140	3.801	-0.555	-0.314	3.566
32220.000	0.461	-0.174	3.797	-0.531	-0.302	3.566
32222.000	0.521	-0.151	3.799	-0.545	-0.290	3.566
32224.000	0.489	-0.142	3.794	-0.543	-0.312	3.560
32226.000	0.523	-0.113	3.801	-0.531	-0.282	3.562
32228.000	0.531	-0.165	3.799	-0.543	-0.288	3.562
32230.000	0.537	-0.127	3.799	-0.547	-0.300	3.566
32232.000	0.543	-0.100	3.795	-0.539	-0.322	3.558
32234.000	0.517	-0.130	3.801	-0.513	-0.301	3.560
32236.000	0.517	-0.136	3.802	-0.551	-0.295	3.566
32238.000	0.517	-0.127	3.797	-0.539	-0.325	3.552
32240.000	0.535	-0.145	3.799	-0.543	-0.301	3.577
32242.000	0.537	-0.120	3.795	-0.517	-0.316	3.544
32244.000	0.541	-0.141	3.790	-0.553	-0.306	3.550
32246.000	0.553	-0.130	3.799	-0.523	-0.306	3.570
32248.000	0.533	-0.127	3.795	-0.539	-0.282	3.556
32250.000	0.579	-0.106	3.804	-0.521	-0.297	3.552
32252.000	0.501	-0.126	3.781	-0.541	-0.320	3.546
32254.000	0.551	-0.123	3.787	-0.523	-0.317	3.552
32256.000	0.493	-0.141	3.797	-0.535	-0.305	3.544
32258.000	0.523	-0.118	3.795	-0.533	-0.319	3.548
32260.000	0.575	-0.122	3.787	-0.527	-0.301	3.548
32262.000	0.531	-0.101	3.794	-0.517	-0.302	3.550
32264.000	0.567	-0.120	3.787	-0.493	-0.311	3.552
32266.000	0.549	-0.122	3.787	-0.527	-0.302	3.558
32268.000	0.537	-0.146	3.794	-0.507	-0.288	3.552
32270.000	0.517	-0.106	3.792	-0.505	-0.312	3.558
32272.000	0.533	-0.125	3.802	-0.537	-0.296	3.566
32274.000	0.557	-0.145	3.785	-0.541	-0.302	3.542
32276.000	0.611	-0.115	3.787	-0.515	-0.297	3.546
32278.000	0.571	-0.094	3.790	-0.537	-0.296	3.548
32280.000	0.593	-0.146	3.783	-0.499	-0.291	3.552
32282.000	0.549	-0.142	3.783	-0.535	-0.300	3.552
32284.000	0.517	-0.121	3.788	-0.507	-0.319	3.544
32286.000	0.603	-0.094	3.781	-0.533	-0.311	3.535
32288.000	0.577	-0.089	3.790	-0.527	-0.293	3.554
32290.000	0.585	-0.083	3.794	-0.523	-0.321	3.544
32292.000	0.581	-0.131	3.797	-0.523	-0.307	3.552
32294.000	0.569	-0.112	3.799	-0.557	-0.300	3.550
32296.000	0.619	-0.102	3.794	-0.553	-0.307	3.535
32298.000	0.655	-0.120	3.787	-0.515	-0.287	3.544
32300.000	0.545	-0.116	3.787	-0.531	-0.316	3.546
32302.000	0.597	-0.087	3.792	-0.539	-0.292	3.548
32304.000	0.597	-0.103	3.795	-0.515	-0.314	3.546
32306.000	0.545	-0.132	3.799	-0.535	-0.301	3.558
32308.000	0.591	-0.128	3.788	-0.525	-0.316	3.546
32310.000	0.573	-0.117	3.787	-0.517	-0.306	3.552
32312.000	0.553	-0.111	3.799	-0.501	-0.281	3.556
32314.000	0.589	-0.112	3.788	-0.557	-0.285	3.535
32316.000	0.567	-0.107	3.792	-0.529	-0.296	3.554
32318.000	0.567	-0.116	3.787	-0.521	-0.291	3.550
32320.000	0.577	-0.151	3.785	-0.527	-0.288	3.556
32322.000	0.561	-0.116	3.790	-0.513	-0.256	3.552
32324.000	0.591	-0.149	3.795	-0.497	-0.280	3.544
32326.000	0.591	-0.132	3.783	-0.531	-0.280	3.554
32328.000	0.589	-0.141	3.783	-0.529	-0.277	3.550
32330.000	0.583	-0.145	3.774	-0.509	-0.280	3.548
32332.000	0.569	-0.169	3.774	-0.547	-0.297	3.538
32334.000	0.543	-0.183	3.783	-0.521	-0.295	3.550
32336.000	0.559	-0.137	3.769	-0.525	-0.305	3.540
32338.000	0.605	-0.155	3.781	-0.535	-0.315	3.554
32340.000	0.605	-0.154	3.776	-0.537	-0.296	3.538
32342.000	0.525	-0.156	3.790	-0.521	-0.299	3.548
32344.000	0.595	-0.156	3.776	-0.543	-0.314	3.550
32346.000	0.551	-0.151	3.781	-0.545	-0.307	3.550
32348.000	0.579	-0.190	3.771	-0.555	-0.300	3.550
32350.000	0.573	-0.137	3.774	-0.555	-0.311	3.542
32352.000	0.525	-0.160	3.783	-0.553	-0.286	3.554
32354.000	0.577	-0.155	3.771	-0.587	-0.324	3.544
32356.000	0.581	-0.165	3.774	-0.543	-0.306	3.531
32358.000	0.509	-0.175	3.774	-0.547	-0.309	3.542
32360.000	0.571	-0.176	3.767	-0.565	-0.301	3.544
32362.000	0.523	-0.173	3.776	-0.555	-0.312	3.542
32364.000	0.527	-0.173	3.787	-0.557	-0.291	3.548
32366.000	0.519	-0.150	3.769	-0.533	-0.300	3.540
32368.000	0.565	-0.154	3.776	-0.551	-0.322	3.546
32370.000	0.545	-0.183	3.766	-0.553	-0.299	3.546
32372.000	0.569	-0.190	3.776	-0.561	-0.311	3.542
32374.000	0.593	-0.171	3.769	-0.537	-0.293	3.548
32376.000	0.553	-0.160	3.764	-0.561	-0.312	3.540
32378.000	0.569	-0.174	3.766	-0.545	-0.291	3.552
32380.000	0.563	-0.194	3.773	-0.559	-0.296	3.546
32382.000	0.549	-0.154	3.778	-0.563	-0.300	3.546
32384.000	0.523	-0.195	3.769	-0.569	-0.293	3.550
32386.000	0.553	-0.165	3.780	-0.589	-0.293	3.538
32388.000	0.555	-0.155	3.780	-0.561	-0.310	3.554
32390.000	0.541	-0.156	3.787	-0.569	-0.307	3.548
32392.000	0.521	-0.176	3.780	-0.575	-0.305	3.546
32394.000	0.527	-0.164	3.776	-0.569	-0.296	3.552
32396.000	0.559	-0.162	3.781	-0.605	-0.283	3.554
32398.000	0.549	-0.152	3.774	-0.583	-0.282	3.548
32400.000	0.573	-0.144	3.780	-0.585	-0.312	3.546
32402.000	0.573	-0.179	3.769	-0.553	-0.307	3.548
32404.000	0.565	-0.146	3.778	-0.567	-0.316	3.544
32406.000	0.571	-0.174	3.781	-0.585	-0.320	3.544
32408.000	0.557	-0.161	3.778	-0.563	-0.339	3.544
32410.000	0.543	-0.170	3.783	-0.581	-0.330	3.548
32412.000	0.615	-0.168	3.795	-0.559	-0.301	3.546
32414.000	0.575	-0.175	3.787	-0.585	-0.311	3.542
32416.000	0.565	-0.193	3.780	-0.571	-0.330	3.542
32418.000	0.547	-0.191	3.781	-0.575	-0.343	3.550
32420.000	0.575	-0.176	3.778	-0.589	-0.290	3.544
32422.000	0.561	-0.175	3.780	-0.583	-0.288	3.554
32424.000	0.565	-0.169	3.774	-0.567	-0.299	3.542
32426.000	0.581	-0.152	3.792	-0.571	-0.288	3.552
32428.000	0.553	-0.171	3.780	-0.577	-0.291	3.548
32430.000	0.517	-0.190	3.781	-0.567	-0.272	3.556
32432.000	0.605	-0.169	3.778	-0.575	-0.268	3.554
32434.000	0.507	-0.174	3.776	-0.557	-0.263	3.556
32436.000	0.541	-0.178	3.780	-0.571	-0.300	3.560
32438.000	0.501	-0.196	3.776	-0.595	-0.276	3.560
32440.000	0.591	-0.164	3.773	-0.579	-0.320	3.542
32442.000	0.559	-0.171	3.781	-0.583	-0.296	3.548
32444.000	0.553	-0.166	3.781	-0.589	-0.302	3.556
32446.000	0.511	-0.160	3.785	-0.575	-0.290	3.556
32448.000	0.539	-0.178	3.780	-0.563	-0.287	3.556
32450.000	0.563	-0.160	3.781	-0.595	-0.281	3.552
32452.000	0.531	-0.126	3.780	-0.577	-0.312	3.550
32454.000	0.511	-0.117	3.769	-0.579	-0.305	3.542
32456.000	0.547	-0.115	3.774	-0.553	-0.277	3.544
32458.000	0.585	-0.089	3.774	-0.553	-0.287	3.550
32460.000	0.525	-0.107	3.774	-0.563	-0.253	3.552
32462.000	0.549	-0.132	3.773	-0.555	-0.263	3.556
32464.000	0.547	-0.076	3.774	-0.527	-0.295	3.544
32466.000	0.563	-0.122	3.764	-0.545	-0.281	3.550
32468.000	0.539	-0.103	3.762	-0.525	-0.270	3.544
32470.000	0.591	-0.057	3.780	-0.521	-0.262	3.556
32472.000	0.583	-0.081	3.771	-0.493	-0.263	3.558
32474.000	0.575	-0.062	3.773	-0.523	-0.262	3.562
32476.000	0.589	-0.024	3.776	-0.495	-0.236	3.560
32478.000	0.593	-0.045	3.776	-0.505	-0.244	3.558
32480.000	0.555	-0.058	3.778	-0.499	-0.251	3.552
32482.000	0.579	-0.011	3.783	-0.497	-0.251	3.573
32484.000	0.549	-0.059	3.776	-0.497	-0.257	3.560
32486.000	0.519	-0.101	3.783	-0.511	-0.271	3.568
32488.000	0.535	-0.110	3.792	-0.515	-0.299	3.564
32490.000	0.537	-0.130	3.785	-0.559	-0.335	3.552
32492.000	0.487	-0.115	3.781	-0.561	-0.339	3.558
32494.000	0.541	-0.156	3.785	-0.561	-0.348	3.542
32496.000	0.513	-0.180	3.787	-0.565	-0.350	3.564
32498.000	0.505	-0.126	3.792	-0.609	-0.365	3.560
32500.000	0.523	-0.123	3.783	-0.587	-0.354	3.560
32502.000	0.483	-0.112	3.787	-0.581	-0.331	3.562
32504.000	0.551	-0.091	3.783	-0.579	-0.307	3.564
32506.000	0.529	-0.097	3.774	-0.573	-0.295	3.581
32508.000	0.607	-0.086	3.780	-0.549	-0.262	3.564
32510.000	0.623	-0.067	3.780	-0.553	-0.256	3.552
32512.000	0.651	-0.088	3.774	-0.539	-0.273	3.548
32514.000	0.659	-0.108	3.780	-0.529	-0.277	3.556
32516.000	0.705	-0.094	3.776	-0.545	-0.290	3.554
32518.000	0.709	-0.108	3.781	-0.563	-0.305	3.552
32520.000	0.661	-0.102	3.781	-0.617	-0.315	3.566
32522.000	0.661	-0.091	3.781	-0.591	-0.307	3.566
32524.000	0.647	-0.103	3.785	-0.629	-0.300	3.558
32526.000	0.661	-0.115	3.787	-0.641	-0.326	3.564
32528.000	0.649	-0.105	3.781	-0.635	-0.310	3.560
32530.000	0.649	-0.132	3.778	-0.639	-0.317	3.554
32532.000	0.703	-0.097	3.781	-0.639	-0.321	3.562
32534.000	0.671	-0.108	3.785	-0.651	-0.327	3.552
32536.000	0.707	-0.120	3.778	-0.657	-0.346	3.550
32538.000	0.677	-0.135	3.783	-0.671	-0.335	3.554
32540.000	0.673	-0.096	3.783	-0.677	-0.360	3.562
32542.000	0.679	-0.102	3.780	-0.689	-0.343	3.552
32544.000	0.659	-0.110	3.781	-0.697	-0.356	3.554
32546.000	0.663	-0.116	3.785	-0.681	-0.358	3.550
32548.000	0.667	-0.125	3.778	-0.675	-0.341	3.560
32550.000	0.645	-0.101	3.778	-0.693	-0.353	3.558
32552.000	0.697	-0.103	3.785	-0.705	-0.341	3.558
32554.000	0.645	-0.137	3.785	-0.703	-0.334	3.560
32556.000	0.645	-0.118	3.785	-0.677	-0.336	3.558
32558.000	0.699	-0.096	3.776	-0.687	-0.338	3.542
32560.000	0.657	-0.127	3.783	-0.709	-0.341	3.550
32562.000	0.701	-0.128	3.781	-0.703	-0.345	3.554
32564.000	0.699	-0.131	3.781	-0.699	-0.341	3.556
32566.000	0.713	-0.139	3.774	-0.699	-0.319	3.548
32568.000	0.693	-0.161	3.787	-0.697	-0.330	3.564
32570.000	0.663	-0.125	3.778	-0.697	-0.322	3.562
32572.000	0.691	-0.113	3.788	-0.689	-0.354	3.554
32574.000	0.669	-0.108	3.774	-0.687	-0.333	3.546
32576.000	0.689	-0.121	3.778	-0.683	-0.338	3.554
32578.000	0.687	-0.125	3.780	-0.709	-0.338	3.556
32580.000	0.677	-0.125	3.776	-0.699	-0.350	3.560
32582.000	0.705	-0.139	3.776	-0.691	-0.349	3.548
32584.000	0.689	-0.127	3.781	-0.695	-0.336	3.552
32586.000	0.685	-0.142	3.780	-0.689	-0.346	3.550
32588.000	0.667	-0.117	3.780	-0.705	-0.325	3.550
32590.000	0.689	-0.098	3.785	-0.677	-0.350	3.558
32592.000	0.667	-0.112	3.781	-0.679	-0.322	3.558
32594.000	0.679	-0.125	3.778	-0.701	-0.324	3.550
32596.000	0.701	-0.084	3.781	-0.649	-0.321	3.554
32598.000	0.727	-0.105	3.773	-0.661	-0.329	3.542
32600.000	0.711	-0.107	3.776	-0.695	-0.333	3.552
32602.000	0.713	-0.149	3.773	-0.671	-0.338	3.560
32604.000	0.699	-0.134	3.781	-0.667	-0.345	3.554
32606.000	0.723	-0.128	3.771	-0.669	-0.327	3.548
32608.000	0.669	-0.147	3.778	-0.633	-0.326	3.562
32610.000	0.633	-0.117	3.776	-0.643	-0.321	3.550
32612.000	0.703	-0.128	3.771	-0.679	-0.355	3.540
32614.000	0.721	-0.156	3.771	-0.677	-0.351	3.548
32616.000	0.707	-0.137	3.773	-0.663	-0.334	3.552
32618.000	0.709	-0.145	3.778	-0.665	-0.364	3.542
32620.000	0.705	-0.168	3.776	-0.663	-0.369	3.554
32622.000	0.701	-0.155	3.771	-0.645	-0.327	3.548
32624.000	0.661	-0.136	3.776	-0.655	-0.329	3.552
32626.000	0.657	-0.144	3.780	-0.669	-0.331	3.550
32628.000	0.655	-0.141	3.774	-0.663	-0.341	3.540
32630.000	0.659	-0.139	3.787	-0.665	-0.322	3.556
32632.000	0.641	-0.160	3.781	-0.669	-0.349	3.554
32634.000	0.687	-0.161	3.769	-0.669	-0.339	3.535
32636.000	0.691	-0.144	3.773	-0.649	-0.339	3.550
32638.000	0.645	-0.159	3.776	-0.631	-0.360	3.542
32640.000	0.679	-0.149	3.771	-0.631	-0.336	3.548
32642.000	0.651	-0.142	3.776	-0.655	-0.330	3.540
32644.000	0.683	-0.139	3.780	-0.669	-0.331	3.544
32646.000	0.639	-0.170	3.773	-0.655	-0.341	3.554
32648.000	0.621	-0.159	3.760	-0.659	-0.348	3.540
32650.000	0.687	-0.159	3.776	-0.653	-0.336	3.542
32652.000	0.651	-0.165	3.776	-0.635	-0.349	3.531
32654.000	0.619	-0.181	3.773	-0.647	-0.351	3.535
32656.000	0.653	-0.161	3.773	-0.643	-0.360	3.535
32658.000	0.639	-0.176	3.766	-0.655	-0.343	3.542
32660.000	0.569	-0.170	3.769	-0.637	-0.349	3.538
32662.000	0.593	-0.194	3.767	-0.619	-0.356	3.544
32664.000	0.615	-0.194	3.766	-0.651	-0.350	3.542
32666.000	0.623	-0.171	3.774	-0.621	-0.344	3.542
32668.000	0.597	-0.171	3.771	-0.629	-0.349	3.538
32670.000	0.619	-0.196	3.767	-0.615	-0.368	3.525
32672.000	0.655	-0.174	3.776	-0.597	-0.369	3.540
32674.000	0.563	-0.164	3.774	-0.595	-0.363	3.527
32676.000	0.607	-0.195	3.760	-0.589	-0.334	3.533
32678.000	0.611	-0.178	3.774	-0.601	-0.363	3.529
32680.000	0.605	-0.178	3.773	-0.623	-0.375	3.527
32682.000	0.577	-0.185	3.764	-0.587	-0.364	3.535
32684.000	0.613	-0.169	3.767	-0.591	-0.338	3.525
32686.000	0.585	-0.193	3.767	-0.587	-0.358	3.535
32688.000	0.579	-0.191	3.762	-0.581	-0.340	3.533
32690.000	0.585	-0.195	3.757	-0.605	-0.340	3.523
32692.000	0.569	-0.198	3.764	-0.569	-0.346	3.527
32694.000	0.579	-0.208	3.760	-0.605	-0.345	3.529
32696.000	0.585	-0.217	3.767	-0.599	-0.384	3.521
32698.000	0.581	-0.198	3.766	-0.597	-0.374	3.527
32700.000	0.575	-0.179	3.771	-0.621	-0.345	3.538
32702.000	0.579	-0.194	3.764	-0.605	-0.363	3.527
32704.000	0.601	-0.162	3.766	-0.603	-0.351	3.523
32706.000	0.569	-0.224	3.760	-0.631	-0.354	3.535
32708.000	0.597	-0.205	3.757	-0.625	-0.368	3.527
32710.000	0.617	-0.228	3.766	-0.615	-0.377	3.521
32712.000	0.563	-0.217	3.760	-0.627	-0.368	3.529
32714.000	0.583	-0.176	3.769	-0.599	-0.370	3.538
32716.000	0.563	-0.199	3.760	-0.627	-0.359	3.531
