time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
8692.000	0.281	-0.403	3.335	-1.369	-0.453	3.789
8694.000	0.246	-0.390	3.337	-1.375	-0.458	3.788
8696.000	0.256	-0.392	3.337	-1.371	-0.465	3.791
8698.000	0.244	-0.380	3.331	-1.407	-0.455	3.776
8700.000	0.283	-0.406	3.331	-1.365	-0.476	3.782
8702.000	0.297	-0.390	3.337	-1.367	-0.456	3.772
8704.000	0.279	-0.401	3.335	-1.327	-0.485	3.799
8706.000	0.283	-0.393	3.327	-1.359	-0.484	3.774
8708.000	0.272	-0.393	3.335	-1.423	-0.465	3.776
8710.000	0.289	-0.384	3.325	-1.405	-0.486	3.764
8712.000	0.281	-0.402	3.325	-1.393	-0.476	3.768
8714.000	0.281	-0.412	3.333	-1.415	-0.495	3.776
8716.000	0.311	-0.382	3.323	-1.385	-0.469	3.776
8718.000	0.301	-0.401	3.327	-1.405	-0.485	3.772
8720.000	0.256	-0.404	3.321	-1.421	-0.469	3.772
8722.000	0.260	-0.387	3.323	-1.395	-0.457	3.780
8724.000	0.248	-0.389	3.329	-1.399	-0.476	3.774
8726.000	0.262	-0.388	3.331	-1.385	-0.453	3.770
8728.000	0.299	-0.404	3.321	-1.417	-0.474	3.768
8730.000	0.305	-0.411	3.327	-1.421	-0.476	3.755
8732.000	0.297	-0.403	3.321	-1.397	-0.490	3.760
8734.000	0.323	-0.394	3.313	-1.405	-0.451	3.760
8736.000	0.281	-0.398	3.321	-1.357	-0.484	3.766
8738.000	0.319	-0.398	3.317	-1.423	-0.462	3.756
8740.000	0.289	-0.394	3.319	-1.417	-0.453	3.762
8742.000	0.264	-0.387	3.319	-1.391	-0.466	3.766
8744.000	0.281	-0.393	3.311	-1.407	-0.466	3.758
8746.000	0.277	-0.399	3.319	-1.441	-0.471	3.755
8748.000	0.307	-0.409	3.315	-1.393	-0.447	3.760
8750.000	0.311	-0.392	3.311	-1.397	-0.471	3.758
8752.000	0.260	-0.398	3.313	-1.383	-0.484	3.762
8754.000	0.293	-0.389	3.313	-1.387	-0.457	3.756
8756.000	0.260	-0.401	3.321	-1.407	-0.467	3.762
8758.000	0.295	-0.383	3.315	-1.403	-0.458	3.762
8760.000	0.287	-0.419	3.311	-1.409	-0.464	3.751
8762.000	0.311	-0.372	3.307	-1.399	-0.467	3.747
8764.000	0.291	-0.377	3.309	-1.415	-0.490	3.747
8766.000	0.339	-0.406	3.309	-1.411	-0.470	3.745
8768.000	0.319	-0.426	3.305	-1.415	-0.485	3.741
8770.000	0.333	-0.423	3.301	-1.465	-0.495	3.737
8772.000	0.256	-0.402	3.305	-1.399	-0.470	3.743
8774.000	0.299	-0.409	3.303	-1.431	-0.486	3.741
8776.000	0.272	-0.416	3.303	-1.391	-0.494	3.739
8778.000	0.285	-0.402	3.303	-1.419	-0.486	3.743
8780.000	0.281	-0.430	3.307	-1.423	-0.484	3.741
8782.000	0.293	-0.394	3.299	-1.429	-0.481	3.727
8784.000	0.279	-0.412	3.299	-1.427	-0.457	3.745
8786.000	0.277	-0.406	3.299	-1.399	-0.456	3.739
8788.000	0.309	-0.397	3.297	-1.415	-0.469	3.739
8790.000	0.287	-0.404	3.305	-1.463	-0.475	3.741
8792.000	0.275	-0.397	3.297	-1.445	-0.475	3.729
8794.000	0.256	-0.409	3.301	-1.439	-0.501	3.731
8796.000	0.313	-0.409	3.291	-1.437	-0.486	3.731
8798.000	0.299	-0.411	3.295	-1.425	-0.489	3.729
8800.000	0.289	-0.399	3.291	-1.435	-0.477	3.727
8802.000	0.309	-0.437	3.297	-1.425	-0.496	3.721
8804.000	0.270	-0.413	3.289	-1.419	-0.470	3.733
8806.000	0.277	-0.414	3.289	-1.401	-0.492	3.729
8808.000	0.303	-0.417	3.289	-1.447	-0.491	3.727
8810.000	0.283	-0.417	3.291	-1.427	-0.498	3.721
8812.000	0.287	-0.421	3.289	-1.451	-0.467	3.717
8814.000	0.275	-0.422	3.285	-1.431	-0.480	3.709
8816.000	0.321	-0.418	3.279	-1.467	-0.477	3.711
8818.000	0.307	-0.418	3.285	-1.473	-0.537	3.707
8820.000	0.305	-0.407	3.283	-1.441	-0.485	3.705
8822.000	0.327	-0.435	3.285	-1.433	-0.462	3.701
8824.000	0.317	-0.416	3.277	-1.481	-0.477	3.709
8826.000	0.307	-0.422	3.277	-1.425	-0.504	3.705
8828.000	0.287	-0.407	3.283	-1.419	-0.495	3.717
8830.000	0.305	-0.412	3.281	-1.447	-0.510	3.709
8832.000	0.281	-0.427	3.283	-1.423	-0.499	3.709
8834.000	0.293	-0.437	3.279	-1.441	-0.480	3.713
8836.000	0.291	-0.418	3.271	-1.457	-0.504	3.696
8838.000	0.305	-0.422	3.273	-1.423	-0.485	3.707
8840.000	0.321	-0.409	3.269	-1.477	-0.494	3.703
8842.000	0.279	-0.419	3.277	-1.443	-0.513	3.696
8844.000	0.323	-0.443	3.271	-1.451	-0.477	3.699
8846.000	0.289	-0.423	3.271	-1.447	-0.514	3.707
8848.000	0.297	-0.421	3.269	-1.441	-0.508	3.696
8850.000	0.297	-0.421	3.267	-1.441	-0.515	3.701
8852.000	0.295	-0.422	3.273	-1.501	-0.489	3.696
8854.000	0.307	-0.424	3.269	-1.421	-0.508	3.699
8856.000	0.327	-0.433	3.263	-1.471	-0.501	3.696
8858.000	0.323	-0.413	3.265	-1.435	-0.503	3.698
8860.000	0.297	-0.409	3.261	-1.439	-0.504	3.688
8862.000	0.291	-0.418	3.267	-1.425	-0.475	3.696
8864.000	0.283	-0.426	3.265	-1.461	-0.485	3.690
8866.000	0.309	-0.431	3.259	-1.441	-0.474	3.684
8868.000	0.277	-0.430	3.263	-1.437	-0.494	3.690
8870.000	0.248	-0.436	3.259	-1.475	-0.491	3.684
8872.000	0.262	-0.414	3.253	-1.437	-0.510	3.694
8874.000	0.270	-0.433	3.259	-1.443	-0.504	3.690
8876.000	0.309	-0.409	3.248	-1.461	-0.510	3.684
8878.000	0.289	-0.427	3.257	-1.421	-0.500	3.678
8880.000	0.287	-0.427	3.255	-1.451	-0.524	3.686
8882.000	0.289	-0.414	3.250	-1.447	-0.511	3.678
8884.000	0.258	-0.428	3.255	-1.465	-0.498	3.684
8886.000	0.303	-0.419	3.248	-1.487	-0.498	3.676
8888.000	0.317	-0.432	3.248	-1.431	-0.496	3.680
8890.000	0.291	-0.437	3.250	-1.453	-0.495	3.682
8892.000	0.289	-0.438	3.246	-1.419	-0.515	3.688
8894.000	0.277	-0.411	3.244	-1.417	-0.510	3.682
8896.000	0.307	-0.426	3.250	-1.439	-0.514	3.680
8898.000	0.283	-0.451	3.244	-1.449	-0.505	3.684
8900.000	0.293	-0.447	3.244	-1.461	-0.509	3.674
8902.000	0.317	-0.431	3.246	-1.475	-0.506	3.670
8904.000	0.313	-0.437	3.236	-1.483	-0.529	3.674
8906.000	0.293	-0.443	3.238	-1.417	-0.508	3.666
8908.000	0.291	-0.445	3.242	-1.471	-0.496	3.674
8910.000	0.317	-0.406	3.238	-1.473	-0.508	3.674
8912.000	0.279	-0.418	3.244	-1.461	-0.490	3.668
8914.000	0.287	-0.411	3.232	-1.455	-0.474	3.670
8916.000	0.325	-0.443	3.234	-1.433	-0.520	3.672
8918.000	0.301	-0.427	3.232	-1.445	-0.496	3.664
8920.000	0.331	-0.419	3.232	-1.461	-0.510	3.664
8922.000	0.339	-0.422	3.234	-1.461	-0.518	3.666
8924.000	0.321	-0.423	3.230	-1.433	-0.491	3.662
8926.000	0.309	-0.418	3.226	-1.485	-0.500	3.672
8928.000	0.258	-0.432	3.230	-1.409	-0.487	3.666
8930.000	0.264	-0.431	3.236	-1.413	-0.515	3.668
8932.000	0.283	-0.419	3.224	-1.395	-0.501	3.664
8934.000	0.311	-0.417	3.228	-1.435	-0.466	3.670
8936.000	0.287	-0.438	3.230	-1.439	-0.495	3.662
8938.000	0.311	-0.438	3.224	-1.439	-0.509	3.666
8940.000	0.289	-0.430	3.228	-1.441	-0.467	3.658
8942.000	0.315	-0.436	3.220	-1.445	-0.499	3.654
8944.000	0.317	-0.419	3.228	-1.439	-0.503	3.654
8946.000	0.293	-0.436	3.228	-1.415	-0.476	3.660
8948.000	0.317	-0.418	3.224	-1.425	-0.494	3.664
8950.000	0.291	-0.412	3.232	-1.465	-0.486	3.664
8952.000	0.272	-0.433	3.224	-1.439	-0.495	3.666
8954.000	0.317	-0.430	3.220	-1.415	-0.487	3.654
8956.000	0.268	-0.441	3.218	-1.433	-0.518	3.654
8958.000	0.323	-0.413	3.218	-1.445	-0.491	3.652
8960.000	0.287	-0.433	3.214	-1.459	-0.503	3.648
8962.000	0.361	-0.437	3.216	-1.441	-0.513	3.648
8964.000	0.313	-0.435	3.209	-1.413	-0.498	3.644
8966.000	0.305	-0.465	3.222	-1.459	-0.521	3.660
8968.000	0.297	-0.467	3.209	-1.427	-0.496	3.642
8970.000	0.297	-0.436	3.207	-1.409	-0.492	3.650
8972.000	0.303	-0.441	3.214	-1.397	-0.521	3.644
8974.000	0.333	-0.432	3.209	-1.465	-0.521	3.642
8976.000	0.315	-0.443	3.205	-1.451	-0.494	3.638
8978.000	0.315	-0.432	3.207	-1.427	-0.514	3.634
8980.000	0.303	-0.445	3.209	-1.483	-0.550	3.642
8982.000	0.305	-0.447	3.207	-1.447	-0.530	3.640
8984.000	0.321	-0.443	3.205	-1.419	-0.513	3.642
8986.000	0.291	-0.431	3.214	-1.455	-0.528	3.642
8988.000	0.325	-0.428	3.203	-1.461	-0.540	3.630
8990.000	0.347	-0.431	3.209	-1.459	-0.529	3.636
8992.000	0.367	-0.409	3.201	-1.447	-0.534	3.630
8994.000	0.317	-0.422	3.201	-1.457	-0.519	3.632
8996.000	0.339	-0.419	3.199	-1.455	-0.529	3.630
8998.000	0.353	-0.432	3.193	-1.449	-0.526	3.621
9000.000	0.295	-0.424	3.201	-1.439	-0.529	3.630
9002.000	0.285	-0.423	3.189	-1.431	-0.548	3.630
9004.000	0.337	-0.440	3.195	-1.455	-0.511	3.627
9006.000	0.331	-0.421	3.199	-1.475	-0.559	3.630
9008.000	0.357	-0.412	3.191	-1.451	-0.520	3.619
9010.000	0.329	-0.438	3.199	-1.451	-0.506	3.623
9012.000	0.355	-0.422	3.197	-1.473	-0.561	3.619
9014.000	0.277	-0.441	3.201	-1.485	-0.552	3.617
9016.000	0.371	-0.453	3.193	-1.479	-0.542	3.617
9018.000	0.371	-0.427	3.191	-1.485	-0.547	3.611
9020.000	0.345	-0.441	3.193	-1.485	-0.528	3.615
9022.000	0.377	-0.432	3.195	-1.475	-0.537	3.613
9024.000	0.309	-0.431	3.193	-1.473	-0.528	3.617
9026.000	0.315	-0.433	3.193	-1.471	-0.543	3.609
9028.000	0.309	-0.437	3.197	-1.507	-0.542	3.605
9030.000	0.361	-0.428	3.193	-1.475	-0.521	3.623
9032.000	0.365	-0.437	3.187	-1.497	-0.555	3.597
9034.000	0.303	-0.451	3.195	-1.451	-0.524	3.605
9036.000	0.319	-0.431	3.189	-1.457	-0.548	3.613
9038.000	0.347	-0.428	3.187	-1.481	-0.552	3.611
9040.000	0.343	-0.422	3.191	-1.495	-0.562	3.607
9042.000	0.323	-0.422	3.191	-1.475	-0.515	3.607
9044.000	0.313	-0.435	3.193	-1.493	-0.548	3.601
9046.000	0.363	-0.423	3.189	-1.485	-0.510	3.605
9048.000	0.325	-0.455	3.189	-1.463	-0.524	3.605
9050.000	0.303	-0.456	3.183	-1.437	-0.542	3.609
9052.000	0.347	-0.453	3.187	-1.425	-0.521	3.609
9054.000	0.331	-0.445	3.180	-1.469	-0.538	3.607
9056.000	0.355	-0.430	3.187	-1.411	-0.555	3.595
9058.000	0.335	-0.427	3.180	-1.413	-0.523	3.603
9060.000	0.333	-0.432	3.185	-1.451	-0.550	3.597
9062.000	0.327	-0.443	3.178	-1.437	-0.562	3.599
9064.000	0.313	-0.457	3.178	-1.469	-0.567	3.597
9066.000	0.291	-0.441	3.185	-1.461	-0.558	3.597
9068.000	0.275	-0.442	3.183	-1.497	-0.552	3.599
9070.000	0.279	-0.446	3.185	-1.483	-0.552	3.603
9072.000	0.335	-0.461	3.178	-1.487	-0.548	3.601
9074.000	0.331	-0.480	3.180	-1.473	-0.573	3.593
9076.000	0.299	-0.442	3.178	-1.469	-0.555	3.589
9078.000	0.327	-0.464	3.180	-1.435	-0.555	3.591
9080.000	0.337	-0.448	3.180	-1.519	-0.557	3.595
9082.000	0.351	-0.436	3.174	-1.477	-0.534	3.591
9084.000	0.297	-0.438	3.180	-1.483	-0.535	3.589
9086.000	0.323	-0.433	3.170	-1.483	-0.545	3.589
9088.000	0.325	-0.445	3.176	-1.479	-0.554	3.587
9090.000	0.367	-0.442	3.176	-1.533	-0.558	3.585
9092.000	0.299	-0.456	3.170	-1.495	-0.561	3.583
9094.000	0.333	-0.426	3.176	-1.503	-0.545	3.587
9096.000	0.359	-0.445	3.176	-1.477	-0.564	3.579
9098.000	0.343	-0.424	3.178	-1.439	-0.550	3.593
9100.000	0.327	-0.441	3.174	-1.483	-0.593	3.583
9102.000	0.303	-0.438	3.176	-1.485	-0.567	3.581
9104.000	0.305	-0.448	3.170	-1.517	-0.576	3.577
9106.000	0.327	-0.436	3.166	-1.517	-0.579	3.575
9108.000	0.315	-0.447	3.166	-1.527	-0.567	3.575
9110.000	0.333	-0.448	3.174	-1.469	-0.552	3.581
9112.000	0.317	-0.430	3.162	-1.475	-0.577	3.575
9114.000	0.337	-0.433	3.166	-1.535	-0.576	3.570
9116.000	0.319	-0.421	3.164	-1.527	-0.606	3.568
9118.000	0.311	-0.418	3.164	-1.481	-0.549	3.577
9120.000	0.303	-0.421	3.160	-1.515	-0.550	3.566
9122.000	0.289	-0.440	3.160	-1.545	-0.578	3.566
9124.000	0.299	-0.427	3.157	-1.521	-0.573	3.564
9126.000	0.345	-0.442	3.153	-1.519	-0.586	3.558
9128.000	0.377	-0.446	3.155	-1.511	-0.578	3.556
9130.000	0.333	-0.437	3.151	-1.503	-0.545	3.566
9132.000	0.337	-0.435	3.155	-1.497	-0.568	3.566
9134.000	0.339	-0.443	3.151	-1.521	-0.582	3.558
9136.000	0.347	-0.467	3.153	-1.533	-0.582	3.558
9138.000	0.367	-0.437	3.155	-1.529	-0.578	3.556
9140.000	0.327	-0.461	3.149	-1.491	-0.564	3.552
9142.000	0.325	-0.455	3.151	-1.505	-0.582	3.552
9144.000	0.329	-0.446	3.153	-1.535	-0.584	3.552
9146.000	0.351	-0.441	3.151	-1.527	-0.566	3.550
9148.000	0.327	-0.431	3.143	-1.507	-0.569	3.556
9150.000	0.299	-0.445	3.147	-1.555	-0.622	3.546
9152.000	0.325	-0.443	3.149	-1.531	-0.574	3.544
9154.000	0.313	-0.443	3.151	-1.515	-0.587	3.546
9156.000	0.311	-0.466	3.145	-1.511	-0.574	3.544
9158.000	0.319	-0.446	3.147	-1.529	-0.574	3.548
9160.000	0.325	-0.428	3.145	-1.521	-0.563	3.554
9162.000	0.335	-0.435	3.151	-1.477	-0.550	3.540
9164.000	0.307	-0.442	3.147	-1.563	-0.579	3.533
9166.000	0.285	-0.452	3.136	-1.491	-0.578	3.546
9168.000	0.319	-0.481	3.149	-1.491	-0.568	3.552
9170.000	0.305	-0.452	3.134	-1.539	-0.567	3.550
9172.000	0.331	-0.451	3.141	-1.505	-0.566	3.544
9174.000	0.325	-0.471	3.147	-1.511	-0.540	3.552
9176.000	0.343	-0.447	3.139	-1.511	-0.569	3.540
9178.000	0.341	-0.452	3.136	-1.519	-0.567	3.546
9180.000	0.299	-0.469	3.145	-1.507	-0.578	3.544
9182.000	0.377	-0.445	3.132	-1.511	-0.563	3.542
9184.000	0.317	-0.435	3.132	-1.561	-0.550	3.544
9186.000	0.319	-0.432	3.134	-1.543	-0.529	3.533
9188.000	0.315	-0.469	3.143	-1.549	-0.583	3.533
9190.000	0.339	-0.458	3.134	-1.529	-0.577	3.535
9192.000	0.339	-0.452	3.134	-1.487	-0.563	3.538
9194.000	0.301	-0.475	3.136	-1.497	-0.557	3.542
9196.000	0.327	-0.465	3.128	-1.511	-0.588	3.544
9198.000	0.329	-0.457	3.132	-1.527	-0.566	3.533
9200.000	0.319	-0.433	3.128	-1.519	-0.582	3.533
9202.000	0.339	-0.456	3.126	-1.515	-0.572	3.531
9204.000	0.297	-0.453	3.130	-1.543	-0.601	3.527
9206.000	0.347	-0.464	3.130	-1.511	-0.578	3.533
9208.000	0.355	-0.460	3.132	-1.555	-0.601	3.523
9210.000	0.323	-0.474	3.134	-1.491	-0.601	3.527
9212.000	0.307	-0.446	3.136	-1.525	-0.613	3.523
9214.000	0.359	-0.481	3.126	-1.525	-0.584	3.527
9216.000	0.327	-0.472	3.124	-1.527	-0.612	3.527
9218.000	0.295	-0.469	3.126	-1.523	-0.586	3.533
9220.000	0.329	-0.469	3.130	-1.539	-0.597	3.529
9222.000	0.303	-0.453	3.128	-1.509	-0.597	3.525
9224.000	0.325	-0.466	3.126	-1.527	-0.572	3.527
9226.000	0.327	-0.455	3.122	-1.547	-0.562	3.529
9228.000	0.291	-0.446	3.122	-1.517	-0.578	3.527
9230.000	0.333	-0.465	3.122	-1.517	-0.601	3.521
9232.000	0.301	-0.469	3.130	-1.539	-0.587	3.525
9234.000	0.337	-0.462	3.122	-1.507	-0.612	3.519
9236.000	0.289	-0.455	3.124	-1.531	-0.591	3.523
9238.000	0.305	-0.479	3.126	-1.497	-0.586	3.521
9240.000	0.317	-0.461	3.122	-1.513	-0.569	3.527
9242.000	0.331	-0.443	3.113	-1.547	-0.626	3.521
9244.000	0.327	-0.456	3.120	-1.549	-0.629	3.525
9246.000	0.325	-0.442	3.120	-1.511	-0.611	3.517
9248.000	0.285	-0.464	3.117	-1.571	-0.630	3.519
9250.000	0.321	-0.469	3.113	-1.509	-0.613	3.519
9252.000	0.275	-0.477	3.115	-1.503	-0.608	3.521
9254.000	0.279	-0.441	3.115	-1.499	-0.598	3.523
9256.000	0.256	-0.464	3.117	-1.507	-0.607	3.521
9258.000	0.285	-0.485	3.117	-1.507	-0.567	3.517
9260.000	0.297	-0.460	3.113	-1.537	-0.623	3.521
9262.000	0.351	-0.467	3.113	-1.491	-0.622	3.513
9264.000	0.341	-0.476	3.109	-1.555	-0.597	3.519
9266.000	0.289	-0.479	3.113	-1.529	-0.600	3.521
9268.000	0.293	-0.472	3.113	-1.503	-0.608	3.519
9270.000	0.277	-0.464	3.109	-1.491	-0.615	3.519
9272.000	0.329	-0.461	3.105	-1.517	-0.618	3.517
9274.000	0.331	-0.467	3.109	-1.515	-0.601	3.517
9276.000	0.335	-0.456	3.100	-1.563	-0.598	3.515
9278.000	0.313	-0.479	3.111	-1.495	-0.612	3.506
9280.000	0.315	-0.480	3.109	-1.489	-0.629	3.515
9282.000	0.305	-0.462	3.111	-1.503	-0.615	3.517
9284.000	0.307	-0.467	3.103	-1.533	-0.634	3.510
9286.000	0.339	-0.451	3.105	-1.535	-0.587	3.513
9288.000	0.297	-0.465	3.105	-1.551	-0.606	3.504
9290.000	0.275	-0.475	3.113	-1.543	-0.622	3.510
9292.000	0.321	-0.471	3.103	-1.497	-0.605	3.510
9294.000	0.305	-0.461	3.103	-1.513	-0.615	3.504
9296.000	0.333	-0.474	3.105	-1.541	-0.579	3.510
9298.000	0.341	-0.491	3.105	-1.535	-0.592	3.510
9300.000	0.339	-0.457	3.107	-1.557	-0.640	3.502
9302.000	0.331	-0.467	3.109	-1.539	-0.600	3.506
9304.000	0.339	-0.469	3.098	-1.523	-0.598	3.504
9306.000	0.315	-0.479	3.105	-1.543	-0.587	3.502
9308.000	0.331	-0.461	3.103	-1.525	-0.597	3.502
9310.000	0.325	-0.481	3.098	-1.549	-0.615	3.500
9312.000	0.287	-0.475	3.111	-1.517	-0.612	3.504
9314.000	0.327	-0.475	3.103	-1.519	-0.621	3.500
9316.000	0.309	-0.470	3.100	-1.501	-0.626	3.494
9318.000	0.347	-0.455	3.096	-1.529	-0.578	3.494
9320.000	0.355	-0.470	3.103	-1.565	-0.612	3.502
9322.000	0.341	-0.469	3.096	-1.539	-0.603	3.500
9324.000	0.299	-0.481	3.103	-1.555	-0.621	3.502
9326.000	0.297	-0.461	3.100	-1.523	-0.607	3.498
9328.000	0.339	-0.481	3.092	-1.567	-0.605	3.498
9330.000	0.313	-0.492	3.098	-1.531	-0.607	3.502
9332.000	0.279	-0.486	3.098	-1.501	-0.632	3.494
9334.000	0.297	-0.481	3.094	-1.539	-0.626	3.498
9336.000	0.323	-0.452	3.092	-1.565	-0.618	3.498
9338.000	0.315	-0.482	3.094	-1.551	-0.622	3.498
9340.000	0.333	-0.480	3.092	-1.515	-0.587	3.492
9342.000	0.299	-0.476	3.098	-1.547	-0.623	3.490
9344.000	0.311	-0.471	3.096	-1.539	-0.601	3.504
9346.000	0.327	-0.455	3.088	-1.559	-0.610	3.492
9348.000	0.287	-0.467	3.094	-1.535	-0.597	3.492
9350.000	0.321	-0.481	3.092	-1.573	-0.582	3.487
9352.000	0.246	-0.467	3.085	-1.575	-0.618	3.492
9354.000	0.311	-0.476	3.090	-1.579	-0.610	3.487
9356.000	0.291	-0.482	3.085	-1.539	-0.606	3.490
9358.000	0.260	-0.485	3.098	-1.539	-0.617	3.498
9360.000	0.303	-0.485	3.094	-1.539	-0.583	3.483
9362.000	0.327	-0.481	3.090	-1.569	-0.611	3.487
9364.000	0.266	-0.469	3.085	-1.557	-0.629	3.494
9366.000	0.333	-0.475	3.088	-1.549	-0.634	3.498
9368.000	0.301	-0.477	3.088	-1.519	-0.612	3.494
9370.000	0.343	-0.466	3.088	-1.531	-0.621	3.492
9372.000	0.281	-0.445	3.079	-1.539	-0.634	3.494
9374.000	0.287	-0.475	3.075	-1.529	-0.613	3.490
9376.000	0.305	-0.480	3.075	-1.543	-0.600	3.485
9378.000	0.260	-0.480	3.088	-1.551	-0.605	3.490
9380.000	0.315	-0.476	3.075	-1.539	-0.596	3.485
9382.000	0.299	-0.476	3.081	-1.529	-0.630	3.483
9384.000	0.321	-0.471	3.077	-1.559	-0.627	3.485
9386.000	0.297	-0.484	3.079	-1.547	-0.634	3.492
9388.000	0.295	-0.451	3.081	-1.597	-0.605	3.487
9390.000	0.291	-0.476	3.068	-1.531	-0.602	3.485
9392.000	0.333	-0.476	3.081	-1.597	-0.644	3.475
9394.000	0.323	-0.477	3.083	-1.571	-0.660	3.481
9396.000	0.293	-0.482	3.088	-1.575	-0.620	3.490
9398.000	0.285	-0.461	3.079	-1.543	-0.623	3.481
9400.000	0.258	-0.482	3.079	-1.555	-0.655	3.477
9402.000	0.325	-0.472	3.072	-1.569	-0.647	3.477
9404.000	0.260	-0.487	3.083	-1.561	-0.646	3.475
9406.000	0.281	-0.480	3.081	-1.545	-0.627	3.487
9408.000	0.277	-0.469	3.070	-1.561	-0.634	3.475
9410.000	0.289	-0.481	3.079	-1.537	-0.632	3.473
9412.000	0.246	-0.511	3.075	-1.577	-0.641	3.479
9414.000	0.277	-0.481	3.081	-1.553	-0.639	3.477
9416.000	0.293	-0.476	3.068	-1.533	-0.615	3.481
9418.000	0.252	-0.462	3.072	-1.569	-0.647	3.475
9420.000	0.285	-0.484	3.072	-1.541	-0.631	3.477
9422.000	0.275	-0.491	3.077	-1.547	-0.625	3.481
9424.000	0.268	-0.452	3.064	-1.535	-0.630	3.479
9426.000	0.252	-0.486	3.068	-1.533	-0.657	3.477
9428.000	0.329	-0.481	3.066	-1.553	-0.607	3.475
9430.000	0.297	-0.474	3.072	-1.559	-0.644	3.473
9432.000	0.250	-0.494	3.079	-1.555	-0.631	3.475
9434.000	0.305	-0.475	3.075	-1.563	-0.650	3.475
9436.000	0.295	-0.485	3.066	-1.583	-0.649	3.464
9438.000	0.281	-0.472	3.064	-1.555	-0.636	3.473
9440.000	0.258	-0.457	3.068	-1.577	-0.629	3.479
9442.000	0.309	-0.480	3.064	-1.539	-0.671	3.464
9444.000	0.301	-0.476	3.068	-1.585	-0.668	3.464
9446.000	0.266	-0.456	3.066	-1.551	-0.654	3.466
9448.000	0.309	-0.484	3.064	-1.611	-0.652	3.460
9450.000	0.268	-0.471	3.070	-1.581	-0.669	3.460
9452.000	0.236	-0.495	3.062	-1.557	-0.646	3.462
9454.000	0.315	-0.486	3.064	-1.541	-0.654	3.458
9456.000	0.268	-0.456	3.064	-1.567	-0.665	3.464
9458.000	0.305	-0.464	3.060	-1.591	-0.652	3.458
9460.000	0.335	-0.484	3.062	-1.539	-0.649	3.466
9462.000	0.339	-0.467	3.055	-1.571	-0.674	3.462
9464.000	0.323	-0.446	3.066	-1.569	-0.654	3.462
9466.000	0.291	-0.484	3.062	-1.577	-0.676	3.454
9468.000	0.272	-0.472	3.053	-1.607	-0.692	3.447
9470.000	0.315	-0.494	3.060	-1.603	-0.680	3.452
9472.000	0.289	-0.484	3.055	-1.555	-0.640	3.460
9474.000	0.281	-0.484	3.053	-1.577	-0.684	3.458
9476.000	0.268	-0.476	3.055	-1.557	-0.650	3.460
9478.000	0.264	-0.482	3.055	-1.533	-0.623	3.456
9480.000	0.281	-0.467	3.055	-1.579	-0.635	3.458
9482.000	0.289	-0.474	3.055	-1.555	-0.629	3.454
9484.000	0.321	-0.460	3.051	-1.587	-0.645	3.458
9486.000	0.270	-0.471	3.060	-1.583	-0.655	3.449
9488.000	0.285	-0.494	3.062	-1.583	-0.656	3.454
9490.000	0.277	-0.469	3.055	-1.577	-0.704	3.456
9492.000	0.309	-0.467	3.055	-1.579	-0.668	3.443
9494.000	0.297	-0.452	3.055	-1.553	-0.637	3.456
9496.000	0.293	-0.477	3.051	-1.593	-0.646	3.454
9498.000	0.301	-0.485	3.049	-1.567	-0.659	3.454
9500.000	0.315	-0.458	3.047	-1.607	-0.652	3.452
9502.000	0.266	-0.466	3.055	-1.599	-0.654	3.445
9504.000	0.275	-0.481	3.053	-1.591	-0.637	3.449
9506.000	0.266	-0.476	3.049	-1.599	-0.666	3.452
9508.000	0.307	-0.464	3.042	-1.605	-0.627	3.443
9510.000	0.305	-0.477	3.047	-1.621	-0.690	3.441
9512.000	0.299	-0.481	3.051	-1.537	-0.647	3.449
9514.000	0.295	-0.492	3.049	-1.567	-0.668	3.443
9516.000	0.331	-0.485	3.047	-1.577	-0.675	3.443
9518.000	0.297	-0.477	3.047	-1.615	-0.645	3.439
9520.000	0.309	-0.464	3.044	-1.591	-0.646	3.449
9522.000	0.279	-0.462	3.051	-1.563	-0.683	3.445
9524.000	0.297	-0.486	3.044	-1.581	-0.675	3.445
9526.000	0.291	-0.494	3.047	-1.559	-0.664	3.445
9528.000	0.299	-0.475	3.044	-1.573	-0.679	3.443
9530.000	0.311	-0.455	3.042	-1.555	-0.673	3.452
9532.000	0.329	-0.481	3.040	-1.617	-0.671	3.432
9534.000	0.313	-0.492	3.042	-1.585	-0.665	3.439
9536.000	0.299	-0.464	3.042	-1.593	-0.693	3.439
9538.000	0.244	-0.495	3.049	-1.559	-0.703	3.439
9540.000	0.313	-0.485	3.040	-1.633	-0.688	3.439
9542.000	0.256	-0.485	3.038	-1.615	-0.704	3.430
9544.000	0.297	-0.487	3.047	-1.563	-0.690	3.443
9546.000	0.295	-0.462	3.036	-1.581	-0.700	3.439
9548.000	0.281	-0.480	3.036	-1.597	-0.702	3.424
9550.000	0.307	-0.484	3.051	-1.609	-0.726	3.424
9552.000	0.301	-0.487	3.040	-1.633	-0.719	3.430
9554.000	0.295	-0.480	3.033	-1.611	-0.702	3.430
9556.000	0.313	-0.467	3.040	-1.639	-0.744	3.432
9558.000	0.287	-0.486	3.036	-1.603	-0.702	3.430
9560.000	0.335	-0.487	3.036	-1.621	-0.714	3.424
