time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
30920.000	0.611	-0.660	4.925	-0.012	-0.736	4.757
30922.000	0.705	-0.632	4.921	-0.002	-0.737	4.750
30924.000	0.661	-0.641	4.925	-0.006	-0.748	4.746
30926.000	0.591	-0.603	4.905	-0.018	-0.738	4.757
30928.000	0.579	-0.634	4.929	-0.002	-0.751	4.755
30930.000	0.611	-0.634	4.914	0.020	-0.744	4.755
30932.000	0.597	-0.649	4.910	0.002	-0.742	4.740
30934.000	0.585	-0.595	4.912	0.000	-0.752	4.752
30936.000	0.559	-0.650	4.916	0.002	-0.727	4.735
30938.000	0.585	-0.611	4.906	-0.018	-0.758	4.743
30940.000	0.621	-0.593	4.903	-0.048	-0.768	4.738
30942.000	0.559	-0.640	4.905	-0.014	-0.746	4.736
30944.000	0.593	-0.635	4.917	-0.022	-0.765	4.744
30946.000	0.583	-0.645	4.912	0.028	-0.733	4.746
30948.000	0.543	-0.656	4.913	0.002	-0.760	4.746
30950.000	0.629	-0.646	4.912	-0.002	-0.778	4.741
30952.000	0.575	-0.671	4.910	-0.012	-0.767	4.741
30954.000	0.535	-0.697	4.922	-0.020	-0.743	4.746
30956.000	0.563	-0.646	4.910	-0.030	-0.791	4.753
30958.000	0.585	-0.656	4.906	0.006	-0.785	4.736
30960.000	0.529	-0.665	4.905	0.030	-0.736	4.732
30962.000	0.595	-0.652	4.903	-0.048	-0.761	4.732
30964.000	0.593	-0.675	4.914	0.032	-0.775	4.744
30966.000	0.507	-0.702	4.899	-0.026	-0.751	4.736
30968.000	0.583	-0.660	4.918	0.028	-0.763	4.744
30970.000	0.499	-0.652	4.897	0.040	-0.728	4.733
30972.000	0.553	-0.715	4.901	-0.004	-0.762	4.730
30974.000	0.545	-0.693	4.910	0.002	-0.746	4.726
30976.000	0.527	-0.710	4.905	-0.004	-0.749	4.733
30978.000	0.485	-0.690	4.910	-0.028	-0.768	4.733
30980.000	0.617	-0.655	4.906	0.022	-0.762	4.736
30982.000	0.469	-0.668	4.897	0.022	-0.744	4.733
30984.000	0.541	-0.649	4.899	0.018	-0.767	4.730
30986.000	0.557	-0.666	4.901	0.012	-0.766	4.723
30988.000	0.529	-0.685	4.906	0.002	-0.765	4.726
30990.000	0.515	-0.681	4.903	0.004	-0.780	4.724
30992.000	0.559	-0.688	4.898	0.026	-0.766	4.729
30994.000	0.479	-0.656	4.898	0.042	-0.772	4.727
30996.000	0.513	-0.671	4.902	0.018	-0.743	4.724
30998.000	0.517	-0.688	4.913	0.032	-0.758	4.732
31000.000	0.559	-0.654	4.906	-0.010	-0.771	4.721
31002.000	0.525	-0.620	4.897	0.000	-0.761	4.719
31004.000	0.409	-0.637	4.898	0.020	-0.756	4.724
31006.000	0.467	-0.627	4.890	0.000	-0.762	4.715
31008.000	0.493	-0.645	4.898	0.058	-0.792	4.719
31010.000	0.541	-0.657	4.887	0.006	-0.767	4.715
31012.000	0.443	-0.654	4.880	-0.008	-0.756	4.712
31014.000	0.453	-0.647	4.890	0.008	-0.766	4.719
31016.000	0.477	-0.675	4.879	0.024	-0.776	4.707
31018.000	0.485	-0.660	4.886	0.034	-0.781	4.716
31020.000	0.517	-0.663	4.898	0.036	-0.785	4.710
31022.000	0.463	-0.675	4.879	0.022	-0.771	4.705
31024.000	0.431	-0.669	4.902	-0.020	-0.782	4.713
31026.000	0.441	-0.632	4.876	0.032	-0.763	4.701
31028.000	0.443	-0.664	4.878	0.014	-0.749	4.701
31030.000	0.473	-0.651	4.874	0.018	-0.752	4.704
31032.000	0.451	-0.651	4.878	0.018	-0.758	4.702
31034.000	0.403	-0.627	4.866	0.006	-0.766	4.691
31036.000	0.445	-0.675	4.886	0.000	-0.768	4.696
31038.000	0.433	-0.632	4.879	0.030	-0.766	4.695
31040.000	0.397	-0.686	4.875	-0.008	-0.767	4.690
31042.000	0.447	-0.650	4.871	0.036	-0.781	4.690
31044.000	0.439	-0.664	4.882	-0.034	-0.772	4.691
31046.000	0.447	-0.659	4.864	-0.014	-0.772	4.687
31048.000	0.443	-0.636	4.870	0.000	-0.781	4.684
31050.000	0.427	-0.649	4.855	0.000	-0.795	4.679
31052.000	0.375	-0.664	4.860	0.012	-0.789	4.674
31054.000	0.429	-0.659	4.871	0.012	-0.800	4.679
31056.000	0.395	-0.641	4.861	0.028	-0.771	4.679
31058.000	0.409	-0.654	4.871	-0.026	-0.797	4.677
31060.000	0.423	-0.674	4.857	-0.030	-0.767	4.665
31062.000	0.385	-0.646	4.848	0.000	-0.785	4.665
31064.000	0.417	-0.652	4.855	-0.020	-0.787	4.660
31066.000	0.387	-0.665	4.846	-0.014	-0.773	4.662
31068.000	0.423	-0.659	4.846	-0.014	-0.775	4.657
31070.000	0.409	-0.634	4.856	-0.004	-0.778	4.652
31072.000	0.457	-0.669	4.855	-0.026	-0.783	4.652
31074.000	0.485	-0.666	4.856	-0.024	-0.786	4.651
31076.000	0.405	-0.616	4.851	-0.024	-0.771	4.641
31078.000	0.441	-0.650	4.846	0.006	-0.800	4.638
31080.000	0.387	-0.625	4.837	-0.058	-0.767	4.635
31082.000	0.369	-0.685	4.841	-0.020	-0.796	4.646
31084.000	0.465	-0.644	4.827	-0.008	-0.753	4.625
31086.000	0.417	-0.641	4.833	-0.008	-0.782	4.630
31088.000	0.429	-0.652	4.831	-0.022	-0.768	4.624
31090.000	0.367	-0.650	4.831	-0.018	-0.752	4.629
31092.000	0.371	-0.669	4.831	-0.056	-0.805	4.621
31094.000	0.463	-0.611	4.831	-0.028	-0.785	4.622
31096.000	0.371	-0.641	4.825	-0.018	-0.778	4.611
31098.000	0.355	-0.671	4.830	-0.004	-0.778	4.614
31100.000	0.375	-0.623	4.801	-0.086	-0.781	4.597
31102.000	0.417	-0.616	4.804	-0.092	-0.785	4.589
31104.000	0.361	-0.625	4.801	-0.044	-0.754	4.589
31106.000	0.411	-0.657	4.798	-0.052	-0.775	4.582
31108.000	0.347	-0.603	4.804	-0.060	-0.763	4.589
31110.000	0.335	-0.642	4.807	-0.052	-0.756	4.581
31112.000	0.363	-0.673	4.804	-0.030	-0.780	4.590
31114.000	0.415	-0.616	4.798	-0.060	-0.728	4.571
31116.000	0.393	-0.610	4.790	-0.086	-0.761	4.573
31118.000	0.365	-0.645	4.783	-0.090	-0.756	4.562
31120.000	0.369	-0.616	4.780	-0.036	-0.728	4.568
31122.000	0.419	-0.644	4.767	-0.084	-0.756	4.563
31124.000	0.351	-0.642	4.765	-0.114	-0.731	4.560
31126.000	0.423	-0.617	4.769	-0.062	-0.733	4.563
31128.000	0.379	-0.613	4.764	-0.064	-0.757	4.552
31130.000	0.353	-0.616	4.754	-0.104	-0.753	4.549
31132.000	0.397	-0.615	4.760	-0.070	-0.760	4.550
31134.000	0.407	-0.623	4.767	-0.068	-0.760	4.544
31136.000	0.357	-0.608	4.746	-0.094	-0.771	4.536
31138.000	0.331	-0.610	4.751	-0.090	-0.746	4.534
31140.000	0.405	-0.607	4.746	-0.088	-0.772	4.528
31142.000	0.391	-0.623	4.720	-0.144	-0.753	4.524
31144.000	0.353	-0.584	4.741	-0.104	-0.754	4.526
31146.000	0.409	-0.571	4.722	-0.116	-0.762	4.516
31148.000	0.333	-0.612	4.729	-0.094	-0.751	4.526
31150.000	0.423	-0.569	4.701	-0.092	-0.737	4.510
31152.000	0.355	-0.584	4.705	-0.116	-0.733	4.503
31154.000	0.389	-0.544	4.712	-0.098	-0.749	4.503
31156.000	0.401	-0.587	4.708	-0.076	-0.770	4.507
31158.000	0.369	-0.589	4.704	-0.128	-0.737	4.498
31160.000	0.411	-0.574	4.697	-0.126	-0.762	4.487
31162.000	0.419	-0.596	4.704	-0.134	-0.767	4.484
31164.000	0.429	-0.572	4.694	-0.136	-0.742	4.484
31166.000	0.421	-0.623	4.691	-0.134	-0.767	4.477
31168.000	0.389	-0.549	4.682	-0.148	-0.760	4.461
31170.000	0.365	-0.578	4.668	-0.152	-0.753	4.466
31172.000	0.357	-0.584	4.677	-0.132	-0.756	4.466
31174.000	0.341	-0.553	4.661	-0.118	-0.749	4.446
31176.000	0.371	-0.574	4.670	-0.168	-0.756	4.453
31178.000	0.389	-0.573	4.671	-0.162	-0.738	4.443
31180.000	0.343	-0.597	4.668	-0.134	-0.742	4.446
31182.000	0.375	-0.584	4.654	-0.140	-0.737	4.428
31184.000	0.381	-0.558	4.653	-0.176	-0.747	4.423
31186.000	0.339	-0.571	4.653	-0.164	-0.778	4.413
31188.000	0.347	-0.516	4.636	-0.194	-0.753	4.416
31190.000	0.333	-0.540	4.623	-0.222	-0.736	4.405
31192.000	0.405	-0.587	4.630	-0.120	-0.741	4.416
31194.000	0.389	-0.569	4.627	-0.170	-0.747	4.391
31196.000	0.423	-0.561	4.623	-0.188	-0.699	4.403
31198.000	0.421	-0.537	4.613	-0.206	-0.700	4.391
31200.000	0.403	-0.559	4.611	-0.166	-0.697	4.388
31202.000	0.363	-0.515	4.604	-0.194	-0.728	4.383
31204.000	0.411	-0.523	4.601	-0.192	-0.719	4.381
31206.000	0.391	-0.555	4.601	-0.160	-0.720	4.368
31208.000	0.429	-0.537	4.594	-0.156	-0.718	4.366
31210.000	0.413	-0.528	4.587	-0.186	-0.715	4.375
31212.000	0.421	-0.532	4.568	-0.196	-0.708	4.366
31214.000	0.399	-0.557	4.581	-0.190	-0.709	4.368
31216.000	0.367	-0.525	4.580	-0.208	-0.700	4.361
31218.000	0.367	-0.523	4.561	-0.216	-0.705	4.361
31220.000	0.339	-0.496	4.561	-0.250	-0.700	4.339
31222.000	0.377	-0.487	4.553	-0.277	-0.704	4.341
31224.000	0.443	-0.511	4.542	-0.204	-0.683	4.338
31226.000	0.433	-0.506	4.542	-0.206	-0.688	4.324
31228.000	0.395	-0.500	4.526	-0.214	-0.683	4.317
31230.000	0.381	-0.453	4.526	-0.210	-0.651	4.317
31232.000	0.305	-0.535	4.518	-0.190	-0.655	4.317
31234.000	0.343	-0.491	4.504	-0.200	-0.673	4.300
31236.000	0.367	-0.506	4.502	-0.246	-0.673	4.299
31238.000	0.363	-0.500	4.510	-0.168	-0.649	4.299
31240.000	0.447	-0.510	4.498	-0.228	-0.663	4.292
31242.000	0.371	-0.471	4.495	-0.222	-0.678	4.283
31244.000	0.379	-0.495	4.479	-0.224	-0.649	4.280
31246.000	0.403	-0.508	4.480	-0.224	-0.655	4.268
31248.000	0.305	-0.440	4.474	-0.260	-0.651	4.268
31250.000	0.421	-0.433	4.459	-0.256	-0.646	4.261
31252.000	0.419	-0.469	4.456	-0.220	-0.651	4.259
31254.000	0.385	-0.479	4.473	-0.196	-0.637	4.268
31256.000	0.377	-0.474	4.454	-0.285	-0.622	4.242
31258.000	0.417	-0.426	4.446	-0.204	-0.642	4.245
31260.000	0.477	-0.475	4.442	-0.262	-0.606	4.237
31262.000	0.427	-0.456	4.436	-0.218	-0.618	4.216
31264.000	0.431	-0.417	4.430	-0.272	-0.655	4.226
31266.000	0.419	-0.475	4.430	-0.224	-0.626	4.223
31268.000	0.411	-0.430	4.422	-0.262	-0.631	4.209
31270.000	0.471	-0.452	4.407	-0.252	-0.634	4.199
31272.000	0.379	-0.419	4.413	-0.242	-0.615	4.192
31274.000	0.389	-0.433	4.409	-0.287	-0.642	4.190
31276.000	0.447	-0.464	4.406	-0.236	-0.657	4.188
31278.000	0.413	-0.402	4.397	-0.212	-0.635	4.181
31280.000	0.383	-0.447	4.403	-0.232	-0.665	4.183
31282.000	0.387	-0.435	4.397	-0.214	-0.651	4.185
31284.000	0.409	-0.446	4.382	-0.246	-0.625	4.169
31286.000	0.401	-0.430	4.374	-0.222	-0.629	4.162
31288.000	0.447	-0.404	4.362	-0.254	-0.635	4.155
31290.000	0.405	-0.412	4.365	-0.210	-0.664	4.156
31292.000	0.441	-0.407	4.357	-0.242	-0.630	4.151
31294.000	0.479	-0.424	4.351	-0.236	-0.613	4.133
31296.000	0.415	-0.423	4.345	-0.242	-0.644	4.144
31298.000	0.417	-0.388	4.324	-0.264	-0.622	4.125
31300.000	0.407	-0.467	4.327	-0.228	-0.597	4.118
31302.000	0.423	-0.411	4.318	-0.232	-0.617	4.118
31304.000	0.447	-0.433	4.318	-0.232	-0.598	4.121
31306.000	0.361	-0.436	4.319	-0.210	-0.623	4.119
31308.000	0.459	-0.389	4.313	-0.222	-0.617	4.103
31310.000	0.403	-0.433	4.295	-0.232	-0.591	4.096
31312.000	0.405	-0.437	4.302	-0.279	-0.607	4.101
31314.000	0.389	-0.438	4.290	-0.200	-0.592	4.091
31316.000	0.301	-0.460	4.292	-0.240	-0.632	4.096
31318.000	0.401	-0.455	4.284	-0.236	-0.598	4.084
31320.000	0.417	-0.451	4.281	-0.240	-0.622	4.087
31322.000	0.415	-0.458	4.274	-0.240	-0.598	4.085
31324.000	0.411	-0.437	4.274	-0.218	-0.613	4.073
31326.000	0.485	-0.406	4.268	-0.222	-0.600	4.075
31328.000	0.451	-0.428	4.257	-0.226	-0.572	4.067
31330.000	0.467	-0.416	4.267	-0.260	-0.557	4.067
31332.000	0.543	-0.401	4.262	-0.206	-0.591	4.060
31334.000	0.505	-0.427	4.242	-0.240	-0.579	4.055
31336.000	0.413	-0.404	4.243	-0.212	-0.559	4.055
31338.000	0.467	-0.382	4.239	-0.196	-0.558	4.049
31340.000	0.391	-0.398	4.236	-0.244	-0.532	4.038
31342.000	0.473	-0.437	4.234	-0.244	-0.555	4.035
31344.000	0.485	-0.404	4.215	-0.272	-0.549	4.035
31346.000	0.473	-0.403	4.225	-0.232	-0.566	4.024
31348.000	0.499	-0.394	4.217	-0.226	-0.562	4.018
31350.000	0.535	-0.414	4.209	-0.206	-0.601	4.013
31352.000	0.455	-0.416	4.203	-0.240	-0.584	4.006
31354.000	0.469	-0.406	4.193	-0.250	-0.548	3.991
31356.000	0.499	-0.380	4.188	-0.246	-0.559	3.991
31358.000	0.467	-0.383	4.193	-0.246	-0.549	3.993
31360.000	0.489	-0.379	4.182	-0.240	-0.524	3.984
31362.000	0.503	-0.378	4.174	-0.228	-0.534	3.978
31364.000	0.577	-0.374	4.176	-0.184	-0.564	3.982
31366.000	0.577	-0.399	4.177	-0.248	-0.547	3.980
31368.000	0.483	-0.390	4.179	-0.220	-0.526	3.980
31370.000	0.477	-0.354	4.176	-0.230	-0.538	3.976
31372.000	0.547	-0.430	4.157	-0.196	-0.520	3.973
31374.000	0.589	-0.408	4.166	-0.291	-0.465	3.974
31376.000	0.583	-0.392	4.158	-0.244	-0.476	3.978
31378.000	0.593	-0.394	4.157	-0.208	-0.498	3.973
31380.000	0.537	-0.398	4.158	-0.228	-0.477	3.963
31382.000	0.513	-0.392	4.154	-0.248	-0.511	3.958
31384.000	0.621	-0.407	4.149	-0.212	-0.472	3.947
31386.000	0.543	-0.407	4.128	-0.256	-0.475	3.947
31388.000	0.517	-0.382	4.133	-0.264	-0.515	3.939
31390.000	0.545	-0.380	4.120	-0.264	-0.500	3.930
31392.000	0.567	-0.367	4.120	-0.236	-0.521	3.926
31394.000	0.567	-0.385	4.107	-0.238	-0.504	3.921
31396.000	0.507	-0.369	4.117	-0.293	-0.501	3.919
31398.000	0.525	-0.351	4.099	-0.254	-0.509	3.913
31400.000	0.583	-0.363	4.091	-0.254	-0.464	3.909
31402.000	0.607	-0.379	4.096	-0.214	-0.461	3.906
31404.000	0.487	-0.343	4.105	-0.218	-0.508	3.904
31406.000	0.545	-0.389	4.086	-0.244	-0.457	3.900
31408.000	0.597	-0.327	4.084	-0.206	-0.480	3.904
31410.000	0.605	-0.340	4.071	-0.212	-0.486	3.889
31412.000	0.641	-0.363	4.070	-0.248	-0.470	3.898
31414.000	0.587	-0.375	4.071	-0.236	-0.475	3.891
31416.000	0.599	-0.380	4.078	-0.236	-0.480	3.887
31418.000	0.577	-0.345	4.073	-0.242	-0.450	3.885
31420.000	0.529	-0.367	4.067	-0.222	-0.462	3.872
31422.000	0.531	-0.364	4.057	-0.232	-0.464	3.883
31424.000	0.557	-0.360	4.067	-0.266	-0.458	3.874
31426.000	0.575	-0.388	4.057	-0.238	-0.467	3.857
31428.000	0.569	-0.382	4.044	-0.262	-0.477	3.855
31430.000	0.619	-0.349	4.039	-0.220	-0.453	3.853
31432.000	0.593	-0.340	4.039	-0.250	-0.487	3.845
31434.000	0.551	-0.365	4.040	-0.234	-0.490	3.845
31436.000	0.555	-0.359	4.029	-0.260	-0.462	3.845
31438.000	0.553	-0.364	4.031	-0.266	-0.469	3.843
31440.000	0.621	-0.341	4.008	-0.240	-0.453	3.838
31442.000	0.561	-0.346	4.017	-0.279	-0.417	3.839
31444.000	0.575	-0.367	4.011	-0.248	-0.402	3.834
31446.000	0.583	-0.331	4.019	-0.275	-0.446	3.832
31448.000	0.603	-0.363	4.008	-0.204	-0.414	3.828
31450.000	0.623	-0.330	4.009	-0.275	-0.407	3.820
31452.000	0.621	-0.339	4.011	-0.214	-0.431	3.830
31454.000	0.629	-0.346	4.004	-0.238	-0.431	3.818
31456.000	0.629	-0.356	3.999	-0.228	-0.455	3.813
31458.000	0.613	-0.325	3.984	-0.248	-0.456	3.811
31460.000	0.611	-0.356	3.991	-0.264	-0.433	3.805
31462.000	0.619	-0.363	3.981	-0.214	-0.424	3.801
31464.000	0.507	-0.354	3.976	-0.220	-0.412	3.793
31466.000	0.567	-0.379	3.973	-0.242	-0.394	3.793
31468.000	0.597	-0.401	3.971	-0.176	-0.436	3.784
31470.000	0.629	-0.368	3.961	-0.258	-0.416	3.776
31472.000	0.595	-0.390	3.959	-0.228	-0.456	3.772
31474.000	0.525	-0.419	3.963	-0.210	-0.419	3.770
31476.000	0.583	-0.361	3.959	-0.244	-0.441	3.760
31478.000	0.583	-0.430	3.948	-0.260	-0.433	3.755
31480.000	0.565	-0.365	3.939	-0.194	-0.402	3.758
31482.000	0.551	-0.364	3.939	-0.230	-0.435	3.760
31484.000	0.571	-0.370	3.929	-0.285	-0.428	3.745
31486.000	0.609	-0.382	3.932	-0.248	-0.421	3.739
31488.000	0.621	-0.401	3.926	-0.252	-0.436	3.747
31490.000	0.613	-0.426	3.924	-0.242	-0.437	3.743
31492.000	0.659	-0.396	3.921	-0.246	-0.430	3.729
31494.000	0.591	-0.367	3.904	-0.232	-0.426	3.723
31496.000	0.573	-0.390	3.911	-0.252	-0.424	3.733
31498.000	0.695	-0.356	3.909	-0.242	-0.388	3.725
31500.000	0.637	-0.390	3.900	-0.230	-0.421	3.721
31502.000	0.671	-0.378	3.895	-0.266	-0.406	3.711
31504.000	0.607	-0.393	3.909	-0.218	-0.401	3.719
31506.000	0.661	-0.384	3.878	-0.254	-0.426	3.717
31508.000	0.615	-0.369	3.883	-0.258	-0.394	3.701
31510.000	0.593	-0.377	3.866	-0.260	-0.355	3.705
31512.000	0.633	-0.390	3.859	-0.224	-0.368	3.705
31514.000	0.613	-0.389	3.871	-0.202	-0.378	3.699
31516.000	0.619	-0.402	3.868	-0.264	-0.380	3.705
31518.000	0.663	-0.414	3.854	-0.204	-0.373	3.686
31520.000	0.709	-0.393	3.854	-0.260	-0.382	3.688
31522.000	0.699	-0.385	3.853	-0.228	-0.377	3.682
31524.000	0.681	-0.334	3.851	-0.210	-0.364	3.672
31526.000	0.633	-0.372	3.856	-0.196	-0.361	3.674
31528.000	0.623	-0.374	3.849	-0.208	-0.333	3.674
31530.000	0.725	-0.388	3.827	-0.236	-0.348	3.674
31532.000	0.665	-0.354	3.839	-0.202	-0.336	3.664
31534.000	0.737	-0.345	3.827	-0.246	-0.336	3.666
31536.000	0.649	-0.379	3.830	-0.281	-0.350	3.664
31538.000	0.667	-0.367	3.828	-0.240	-0.348	3.650
31540.000	0.679	-0.353	3.818	-0.260	-0.349	3.652
31542.000	0.665	-0.393	3.801	-0.226	-0.314	3.644
31544.000	0.685	-0.394	3.818	-0.279	-0.345	3.642
31546.000	0.687	-0.378	3.809	-0.212	-0.338	3.638
31548.000	0.643	-0.372	3.818	-0.244	-0.336	3.644
31550.000	0.661	-0.363	3.801	-0.264	-0.335	3.634
31552.000	0.749	-0.385	3.799	-0.228	-0.312	3.627
31554.000	0.625	-0.364	3.801	-0.254	-0.312	3.625
31556.000	0.677	-0.359	3.795	-0.216	-0.354	3.625
31558.000	0.703	-0.349	3.787	-0.222	-0.321	3.611
31560.000	0.669	-0.370	3.788	-0.236	-0.307	3.611
31562.000	0.729	-0.361	3.778	-0.252	-0.324	3.611
31564.000	0.719	-0.374	3.774	-0.170	-0.311	3.611
31566.000	0.639	-0.394	3.766	-0.275	-0.336	3.611
31568.000	0.721	-0.375	3.781	-0.279	-0.346	3.611
31570.000	0.667	-0.355	3.771	-0.277	-0.344	3.605
31572.000	0.755	-0.339	3.755	-0.254	-0.331	3.591
31574.000	0.695	-0.367	3.748	-0.262	-0.311	3.587
31576.000	0.673	-0.341	3.762	-0.230	-0.331	3.591
31578.000	0.675	-0.372	3.750	-0.204	-0.317	3.581
31580.000	0.745	-0.343	3.744	-0.198	-0.302	3.577
31582.000	0.743	-0.370	3.744	-0.250	-0.338	3.579
31584.000	0.677	-0.321	3.741	-0.198	-0.316	3.577
31586.000	0.703	-0.343	3.741	-0.248	-0.335	3.577
31588.000	0.693	-0.380	3.730	-0.242	-0.315	3.581
31590.000	0.743	-0.354	3.727	-0.281	-0.316	3.568
31592.000	0.743	-0.406	3.723	-0.275	-0.293	3.564
31594.000	0.675	-0.370	3.730	-0.248	-0.311	3.556
31596.000	0.669	-0.387	3.723	-0.208	-0.314	3.560
31598.000	0.665	-0.360	3.721	-0.230	-0.326	3.550
31600.000	0.655	-0.387	3.705	-0.238	-0.321	3.546
31602.000	0.651	-0.412	3.718	-0.262	-0.319	3.548
31604.000	0.679	-0.382	3.709	-0.283	-0.304	3.540
31606.000	0.665	-0.361	3.711	-0.240	-0.331	3.546
31608.000	0.709	-0.350	3.698	-0.220	-0.304	3.523
31610.000	0.681	-0.361	3.686	-0.277	-0.317	3.515
31612.000	0.749	-0.350	3.696	-0.210	-0.316	3.519
31614.000	0.699	-0.363	3.689	-0.240	-0.343	3.517
31616.000	0.711	-0.363	3.687	-0.275	-0.329	3.517
31618.000	0.751	-0.384	3.673	-0.311	-0.374	3.510
31620.000	0.743	-0.350	3.673	-0.303	-0.344	3.498
31622.000	0.745	-0.356	3.673	-0.220	-0.374	3.496
31624.000	0.723	-0.335	3.669	-0.258	-0.372	3.492
31626.000	0.735	-0.409	3.668	-0.234	-0.368	3.485
31628.000	0.687	-0.336	3.669	-0.272	-0.404	3.498
31630.000	0.741	-0.349	3.659	-0.272	-0.388	3.483
31632.000	0.757	-0.372	3.659	-0.244	-0.374	3.481
31634.000	0.743	-0.355	3.660	-0.232	-0.382	3.483
31636.000	0.765	-0.359	3.659	-0.309	-0.380	3.475
31638.000	0.733	-0.349	3.642	-0.260	-0.369	3.479
31640.000	0.773	-0.345	3.644	-0.252	-0.369	3.473
31642.000	0.699	-0.349	3.639	-0.246	-0.354	3.468
31644.000	0.705	-0.334	3.650	-0.264	-0.392	3.464
31646.000	0.713	-0.338	3.650	-0.240	-0.374	3.468
31648.000	0.687	-0.327	3.641	-0.260	-0.351	3.464
31650.000	0.747	-0.361	3.639	-0.275	-0.351	3.468
31652.000	0.801	-0.322	3.651	-0.256	-0.369	3.464
31654.000	0.737	-0.343	3.642	-0.272	-0.344	3.460
31656.000	0.667	-0.339	3.620	-0.240	-0.343	3.460
31658.000	0.699	-0.311	3.617	-0.256	-0.351	3.456
31660.000	0.667	-0.329	3.628	-0.281	-0.348	3.441
31662.000	0.739	-0.310	3.615	-0.260	-0.339	3.443
31664.000	0.767	-0.359	3.606	-0.295	-0.359	3.435
31666.000	0.797	-0.292	3.602	-0.260	-0.340	3.430
31668.000	0.717	-0.321	3.598	-0.285	-0.353	3.439
31670.000	0.741	-0.317	3.608	-0.248	-0.350	3.441
31672.000	0.733	-0.338	3.587	-0.252	-0.372	3.424
31674.000	0.731	-0.320	3.586	-0.270	-0.349	3.415
31676.000	0.757	-0.349	3.586	-0.272	-0.335	3.415
31678.000	0.816	-0.348	3.587	-0.240	-0.383	3.413
31680.000	0.785	-0.343	3.580	-0.266	-0.365	3.396
31682.000	0.753	-0.389	3.589	-0.264	-0.373	3.409
31684.000	0.735	-0.361	3.574	-0.204	-0.367	3.405
31686.000	0.621	-0.351	3.573	-0.230	-0.364	3.398
31688.000	0.691	-0.372	3.567	-0.220	-0.353	3.394
31690.000	0.689	-0.365	3.574	-0.202	-0.350	3.398
31692.000	0.731	-0.351	3.558	-0.224	-0.338	3.394
31694.000	0.705	-0.358	3.558	-0.176	-0.280	3.398
31696.000	0.703	-0.404	3.548	-0.218	-0.310	3.392
31698.000	0.725	-0.339	3.556	-0.206	-0.286	3.394
31700.000	0.719	-0.348	3.552	-0.230	-0.315	3.392
31702.000	0.727	-0.325	3.543	-0.228	-0.345	3.374
31704.000	0.727	-0.356	3.548	-0.202	-0.315	3.374
31706.000	0.733	-0.348	3.541	-0.198	-0.341	3.381
31708.000	0.739	-0.343	3.552	-0.238	-0.356	3.379
31710.000	0.822	-0.327	3.543	-0.248	-0.359	3.370
31712.000	0.707	-0.361	3.556	-0.244	-0.356	3.372
31714.000	0.795	-0.355	3.547	-0.216	-0.297	3.376
31716.000	0.747	-0.317	3.530	-0.222	-0.302	3.370
31718.000	0.765	-0.339	3.537	-0.238	-0.302	3.368
31720.000	0.755	-0.326	3.545	-0.242	-0.292	3.366
31722.000	0.759	-0.330	3.526	-0.214	-0.283	3.368
31724.000	0.769	-0.312	3.528	-0.232	-0.244	3.363
31726.000	0.751	-0.361	3.522	-0.186	-0.270	3.357
31728.000	0.789	-0.304	3.513	-0.254	-0.286	3.352
31730.000	0.725	-0.330	3.518	-0.220	-0.261	3.363
31732.000	0.745	-0.322	3.532	-0.238	-0.251	3.357
31734.000	0.755	-0.333	3.505	-0.198	-0.246	3.352
31736.000	0.739	-0.321	3.511	-0.234	-0.236	3.346
31738.000	0.753	-0.311	3.505	-0.285	-0.265	3.348
31740.000	0.791	-0.292	3.498	-0.254	-0.291	3.344
31742.000	0.723	-0.321	3.500	-0.252	-0.265	3.350
31744.000	0.643	-0.324	3.496	-0.272	-0.263	3.346
31746.000	0.723	-0.329	3.494	-0.192	-0.261	3.342
31748.000	0.789	-0.256	3.490	-0.218	-0.266	3.342
31750.000	0.787	-0.333	3.494	-0.250	-0.306	3.342
31752.000	0.807	-0.320	3.477	-0.224	-0.249	3.326
31754.000	0.689	-0.299	3.479	-0.210	-0.239	3.335
31756.000	0.787	-0.331	3.492	-0.220	-0.272	3.337
31758.000	0.785	-0.356	3.473	-0.216	-0.224	3.333
31760.000	0.797	-0.331	3.471	-0.206	-0.248	3.326
31762.000	0.765	-0.317	3.463	-0.210	-0.233	3.322
31764.000	0.699	-0.310	3.462	-0.252	-0.263	3.308
31766.000	0.769	-0.367	3.469	-0.188	-0.243	3.324
31768.000	0.777	-0.348	3.462	-0.248	-0.291	3.320
31770.000	0.743	-0.348	3.456	-0.192	-0.268	3.315
31772.000	0.870	-0.345	3.439	-0.186	-0.281	3.311
31774.000	0.661	-0.369	3.467	-0.164	-0.293	3.311
31776.000	0.807	-0.360	3.452	-0.186	-0.275	3.304
31778.000	0.749	-0.369	3.440	-0.212	-0.276	3.300
31780.000	0.805	-0.348	3.439	-0.220	-0.282	3.295
31782.000	0.797	-0.388	3.446	-0.236	-0.295	3.304
31784.000	0.709	-0.384	3.437	-0.250	-0.280	3.300
31786.000	0.733	-0.383	3.429	-0.216	-0.315	3.293
31788.000	0.743	-0.356	3.431	-0.146	-0.314	3.277
31790.000	0.785	-0.383	3.439	-0.248	-0.290	3.286
31792.000	0.725	-0.437	3.431	-0.210	-0.311	3.277
