time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
61214.000	-0.395	0.076	2.819	0.010	-0.019	2.633
61216.000	-0.389	0.076	2.811	-0.024	-0.005	2.641
61218.000	-0.379	0.065	2.809	0.000	-0.018	2.635
61220.000	-0.449	0.074	2.823	-0.014	-0.009	2.635
61222.000	-0.427	0.062	2.814	0.008	-0.024	2.633
61224.000	-0.411	0.053	2.823	-0.018	-0.008	2.635
61226.000	-0.407	0.060	2.814	-0.010	-0.018	2.635
61228.000	-0.393	0.059	2.821	-0.008	0.001	2.633
61230.000	-0.383	0.069	2.814	0.008	-0.019	2.641
61232.000	-0.441	0.076	2.821	-0.016	-0.005	2.641
61234.000	-0.427	0.053	2.821	-0.016	-0.006	2.633
61236.000	-0.443	0.064	2.823	-0.030	-0.015	2.635
61238.000	-0.365	0.088	2.826	-0.018	-0.016	2.644
61240.000	-0.427	0.076	2.819	-0.008	-0.014	2.641
61242.000	-0.427	0.059	2.821	0.020	-0.014	2.641
61244.000	-0.455	0.081	2.835	-0.022	-0.014	2.647
61246.000	-0.415	0.067	2.819	-0.006	-0.004	2.638
61248.000	-0.403	0.063	2.823	0.018	-0.018	2.641
61250.000	-0.455	0.058	2.837	0.000	-0.013	2.638
61252.000	-0.465	0.057	2.830	-0.008	-0.004	2.644
61254.000	-0.429	0.059	2.828	0.006	0.004	2.641
61256.000	-0.417	0.058	2.826	0.000	-0.006	2.638
61258.000	-0.475	0.068	2.835	0.006	-0.006	2.644
61260.000	-0.447	0.068	2.830	0.006	-0.011	2.641
61262.000	-0.469	0.052	2.830	0.004	-0.013	2.633
61264.000	-0.403	0.072	2.821	0.000	-0.004	2.624
61266.000	-0.433	0.065	2.837	-0.026	-0.006	2.647
61268.000	-0.421	0.062	2.833	-0.006	-0.011	2.638
61270.000	-0.437	0.060	2.842	-0.032	-0.014	2.644
61272.000	-0.399	0.072	2.835	-0.024	0.005	2.647
61274.000	-0.437	0.058	2.837	-0.044	-0.006	2.644
61276.000	-0.427	0.071	2.840	0.004	-0.006	2.644
61278.000	-0.475	0.063	2.844	0.008	-0.001	2.635
61280.000	-0.443	0.058	2.835	0.032	-0.016	2.649
61282.000	-0.435	0.078	2.842	0.020	0.003	2.644
61284.000	-0.407	0.068	2.837	-0.032	-0.005	2.644
61286.000	-0.437	0.063	2.842	-0.002	-0.006	2.655
61288.000	-0.435	0.072	2.842	-0.006	-0.019	2.644
61290.000	-0.403	0.074	2.842	0.034	-0.003	2.649
61292.000	-0.451	0.055	2.842	-0.002	-0.018	2.644
61294.000	-0.425	0.069	2.847	-0.006	-0.009	2.644
61296.000	-0.389	0.074	2.844	0.026	-0.016	2.647
61298.000	-0.467	0.049	2.847	0.008	0.000	2.647
61300.000	-0.441	0.071	2.849	0.014	-0.004	2.647
61302.000	-0.451	0.073	2.856	0.008	0.003	2.652
61304.000	-0.455	0.084	2.842	0.004	-0.005	2.649
61306.000	-0.409	0.074	2.851	0.004	0.004	2.652
61308.000	-0.465	0.060	2.844	0.016	-0.018	2.647
61310.000	-0.467	0.081	2.856	0.028	-0.001	2.647
61312.000	-0.445	0.071	2.851	0.012	-0.016	2.649
61314.000	-0.431	0.081	2.851	0.004	-0.014	2.647
61316.000	-0.445	0.063	2.856	0.012	0.004	2.655
61318.000	-0.465	0.060	2.858	0.036	0.006	2.638
61320.000	-0.467	0.072	2.854	0.000	0.006	2.658
61322.000	-0.463	0.060	2.860	0.044	0.001	2.655
61324.000	-0.443	0.068	2.863	0.026	-0.009	2.652
61326.000	-0.447	0.049	2.860	0.032	-0.008	2.655
61328.000	-0.429	0.079	2.847	0.022	0.010	2.649
61330.000	-0.451	0.069	2.856	0.018	-0.005	2.658
61332.000	-0.473	0.068	2.860	0.012	-0.025	2.658
61334.000	-0.441	0.077	2.865	0.054	0.005	2.658
61336.000	-0.437	0.082	2.865	0.024	-0.016	2.658
61338.000	-0.475	0.064	2.863	0.024	-0.016	2.663
61340.000	-0.497	0.081	2.860	0.018	-0.014	2.658
61342.000	-0.459	0.071	2.863	0.018	0.000	2.652
61344.000	-0.435	0.084	2.867	0.028	-0.016	2.660
61346.000	-0.501	0.052	2.874	0.004	-0.015	2.666
61348.000	-0.457	0.054	2.881	0.012	-0.021	2.666
61350.000	-0.483	0.073	2.879	0.008	-0.021	2.666
61352.000	-0.465	0.082	2.881	0.018	-0.018	2.669
61354.000	-0.473	0.079	2.879	0.014	-0.011	2.655
61356.000	-0.493	0.081	2.888	-0.006	-0.018	2.666
61358.000	-0.453	0.059	2.884	0.016	-0.026	2.666
61360.000	-0.455	0.072	2.879	0.030	-0.021	2.669
61362.000	-0.469	0.059	2.890	0.022	-0.030	2.666
61364.000	-0.489	0.073	2.886	0.004	-0.029	2.669
61366.000	-0.451	0.084	2.886	0.000	-0.024	2.669
61368.000	-0.473	0.072	2.890	0.004	-0.005	2.663
61370.000	-0.481	0.073	2.890	-0.034	-0.004	2.671
61372.000	-0.505	0.077	2.890	0.000	-0.004	2.669
61374.000	-0.511	0.052	2.906	-0.006	-0.018	2.671
61376.000	-0.485	0.063	2.897	-0.002	-0.020	2.669
61378.000	-0.497	0.071	2.902	-0.012	-0.020	2.674
61380.000	-0.489	0.083	2.902	0.006	-0.034	2.671
61382.000	-0.519	0.077	2.900	-0.002	-0.019	2.680
61384.000	-0.505	0.064	2.900	0.006	-0.037	2.671
61386.000	-0.483	0.063	2.906	0.006	-0.034	2.680
61388.000	-0.521	0.083	2.900	0.020	-0.030	2.682
61390.000	-0.499	0.062	2.906	0.004	-0.031	2.685
61392.000	-0.497	0.053	2.906	-0.012	-0.026	2.674
61394.000	-0.543	0.060	2.906	0.012	-0.038	2.685
61396.000	-0.505	0.067	2.913	0.000	-0.034	2.688
61398.000	-0.517	0.065	2.909	-0.002	-0.047	2.688
61400.000	-0.535	0.082	2.913	0.032	-0.042	2.688
61402.000	-0.537	0.064	2.913	0.024	-0.043	2.696
61404.000	-0.513	0.074	2.911	0.002	-0.033	2.682
61406.000	-0.515	0.087	2.911	-0.004	-0.052	2.704
61408.000	-0.501	0.064	2.909	0.000	-0.037	2.690
61410.000	-0.527	0.074	2.913	0.016	-0.037	2.704
61412.000	-0.509	0.082	2.909	0.012	-0.026	2.690
61414.000	-0.487	0.063	2.920	0.004	-0.044	2.696
61416.000	-0.491	0.072	2.913	0.002	-0.037	2.699
61418.000	-0.529	0.081	2.918	-0.004	-0.025	2.696
61420.000	-0.523	0.096	2.916	0.024	-0.045	2.699
61422.000	-0.545	0.067	2.929	-0.008	-0.042	2.701
61424.000	-0.547	0.077	2.927	-0.006	-0.030	2.699
61426.000	-0.515	0.089	2.916	-0.010	-0.047	2.696
61428.000	-0.545	0.076	2.925	0.006	-0.038	2.704
61430.000	-0.569	0.072	2.931	-0.010	-0.049	2.707
61432.000	-0.531	0.082	2.934	0.000	-0.035	2.699
61434.000	-0.497	0.076	2.934	0.028	-0.029	2.712
61436.000	-0.525	0.078	2.927	0.012	-0.040	2.701
61438.000	-0.531	0.094	2.920	0.008	-0.031	2.696
61440.000	-0.509	0.087	2.934	0.004	-0.034	2.712
61442.000	-0.481	0.098	2.934	-0.002	-0.028	2.707
61444.000	-0.497	0.092	2.936	0.004	-0.034	2.704
61446.000	-0.457	0.100	2.922	0.000	-0.026	2.701
61448.000	-0.493	0.088	2.940	0.026	-0.031	2.701
61450.000	-0.471	0.079	2.929	0.016	-0.033	2.699
61452.000	-0.503	0.102	2.934	-0.004	-0.019	2.699
61454.000	-0.499	0.086	2.936	0.028	-0.023	2.707
61456.000	-0.515	0.093	2.936	0.012	-0.045	2.718
61458.000	-0.537	0.079	2.947	0.022	-0.024	2.718
61460.000	-0.493	0.084	2.936	0.006	-0.028	2.709
61462.000	-0.487	0.083	2.936	-0.006	-0.035	2.718
61464.000	-0.497	0.082	2.940	0.016	-0.031	2.720
61466.000	-0.517	0.082	2.943	0.016	-0.024	2.712
61468.000	-0.489	0.072	2.945	0.026	-0.030	2.712
61470.000	-0.477	0.093	2.936	0.002	-0.035	2.723
61472.000	-0.511	0.083	2.947	0.028	-0.020	2.723
61474.000	-0.499	0.083	2.949	0.002	-0.034	2.720
61476.000	-0.485	0.081	2.947	-0.002	-0.026	2.726
61478.000	-0.515	0.100	2.945	0.010	-0.020	2.726
61480.000	-0.541	0.053	2.961	0.002	-0.026	2.715
61482.000	-0.539	0.067	2.954	-0.004	-0.024	2.734
61484.000	-0.487	0.077	2.947	-0.010	-0.020	2.731
61486.000	-0.521	0.069	2.952	0.024	-0.026	2.734
61488.000	-0.499	0.065	2.961	0.030	-0.025	2.731
61490.000	-0.541	0.083	2.954	0.012	-0.014	2.736
61492.000	-0.485	0.078	2.956	0.030	-0.005	2.736
61494.000	-0.481	0.072	2.961	-0.012	-0.021	2.734
61496.000	-0.481	0.052	2.956	0.026	-0.034	2.734
61498.000	-0.471	0.068	2.961	0.030	-0.018	2.736
61500.000	-0.499	0.059	2.963	0.014	-0.031	2.739
61502.000	-0.519	0.053	2.961	0.040	-0.011	2.744
61504.000	-0.475	0.068	2.963	0.032	-0.025	2.736
61506.000	-0.543	0.068	2.963	0.012	-0.009	2.736
61508.000	-0.479	0.065	2.961	0.062	-0.020	2.736
61510.000	-0.535	0.058	2.972	0.072	-0.016	2.739
61512.000	-0.521	0.073	2.965	0.038	-0.016	2.731
61514.000	-0.493	0.092	2.965	0.058	-0.026	2.739
61516.000	-0.485	0.081	2.965	0.052	-0.014	2.736
61518.000	-0.463	0.071	2.972	0.064	-0.018	2.736
61520.000	-0.511	0.078	2.969	0.058	-0.020	2.736
61522.000	-0.491	0.077	2.965	0.086	-0.026	2.731
61524.000	-0.505	0.089	2.972	0.076	-0.023	2.736
61526.000	-0.521	0.062	2.974	0.092	-0.023	2.742
61528.000	-0.461	0.062	2.976	0.070	-0.028	2.744
61530.000	-0.489	0.071	2.978	0.054	-0.008	2.739
61532.000	-0.469	0.092	2.972	0.082	-0.019	2.739
61534.000	-0.457	0.083	2.965	0.060	-0.026	2.742
61536.000	-0.467	0.081	2.981	0.106	-0.010	2.742
61538.000	-0.481	0.089	2.976	0.066	-0.042	2.739
61540.000	-0.539	0.093	2.976	0.082	-0.031	2.747
61542.000	-0.485	0.089	2.976	0.068	-0.014	2.742
61544.000	-0.511	0.073	2.976	0.082	-0.018	2.736
61546.000	-0.509	0.076	2.985	0.096	-0.024	2.752
61548.000	-0.505	0.086	2.981	0.088	-0.026	2.747
61550.000	-0.525	0.089	2.981	0.080	-0.030	2.747
61552.000	-0.463	0.081	2.978	0.088	-0.019	2.747
61554.000	-0.487	0.086	2.983	0.082	-0.044	2.750
61556.000	-0.461	0.088	2.981	0.100	-0.023	2.750
61558.000	-0.473	0.097	2.987	0.072	-0.024	2.747
61560.000	-0.477	0.091	2.983	0.104	-0.023	2.744
61562.000	-0.445	0.108	2.987	0.070	-0.021	2.750
61564.000	-0.463	0.091	2.983	0.090	0.001	2.747
61566.000	-0.481	0.092	2.994	0.100	-0.043	2.755
61568.000	-0.513	0.084	2.992	0.104	-0.026	2.747
61570.000	-0.493	0.097	2.994	0.068	-0.030	2.758
61572.000	-0.489	0.081	2.989	0.090	-0.033	2.755
61574.000	-0.501	0.101	3.003	0.106	-0.038	2.760
61576.000	-0.495	0.086	2.992	0.110	-0.025	2.758
61578.000	-0.477	0.076	3.001	0.102	-0.010	2.758
61580.000	-0.449	0.064	2.989	0.078	-0.028	2.763
61582.000	-0.457	0.084	2.994	0.100	-0.018	2.758
61584.000	-0.499	0.088	2.992	0.102	-0.019	2.752
61586.000	-0.493	0.071	2.994	0.070	-0.031	2.760
61588.000	-0.461	0.083	2.996	0.104	-0.028	2.760
61590.000	-0.447	0.096	2.994	0.116	-0.014	2.760
61592.000	-0.441	0.093	2.994	0.082	-0.026	2.766
61594.000	-0.455	0.103	2.998	0.108	0.000	2.760
61596.000	-0.463	0.098	3.001	0.122	-0.003	2.766
61598.000	-0.469	0.121	3.005	0.114	-0.005	2.768
61600.000	-0.451	0.089	3.001	0.086	-0.014	2.766
61602.000	-0.443	0.132	3.007	0.108	-0.020	2.768
61604.000	-0.465	0.107	3.001	0.078	-0.023	2.766
61606.000	-0.403	0.126	3.016	0.110	-0.018	2.766
61608.000	-0.415	0.112	3.007	0.118	-0.015	2.779
61610.000	-0.443	0.137	3.005	0.086	-0.016	2.763
61612.000	-0.471	0.117	3.012	0.126	-0.009	2.771
61614.000	-0.461	0.108	3.012	0.112	-0.028	2.776
61616.000	-0.445	0.122	3.018	0.090	-0.018	2.774
61618.000	-0.483	0.102	3.020	0.070	-0.024	2.782
61620.000	-0.427	0.102	3.007	0.080	-0.014	2.771
61622.000	-0.451	0.137	3.018	0.078	-0.006	2.776
61624.000	-0.421	0.136	3.016	0.092	-0.013	2.782
61626.000	-0.455	0.115	3.020	0.100	0.008	2.776
61628.000	-0.457	0.126	3.018	0.080	-0.006	2.779
61630.000	-0.455	0.116	3.018	0.078	-0.003	2.782
61632.000	-0.453	0.107	3.025	0.088	-0.011	2.782
61634.000	-0.451	0.107	3.023	0.088	-0.004	2.782
61636.000	-0.441	0.132	3.016	0.080	-0.019	2.784
61638.000	-0.427	0.149	3.025	0.056	0.000	2.774
61640.000	-0.441	0.118	3.016	0.038	-0.004	2.784
61642.000	-0.431	0.110	3.014	0.040	-0.006	2.784
61644.000	-0.437	0.140	3.020	0.068	-0.016	2.787
61646.000	-0.471	0.122	3.029	0.064	-0.014	2.795
61648.000	-0.437	0.125	3.031	0.052	-0.026	2.792
61650.000	-0.437	0.135	3.031	0.064	-0.015	2.797
61652.000	-0.457	0.130	3.033	0.042	-0.005	2.792
61654.000	-0.445	0.128	3.025	0.026	-0.013	2.795
61656.000	-0.441	0.135	3.036	0.034	-0.001	2.797
61658.000	-0.449	0.139	3.038	0.010	-0.001	2.800
61660.000	-0.475	0.134	3.023	0.022	-0.011	2.789
61662.000	-0.455	0.144	3.036	0.008	-0.001	2.797
61664.000	-0.423	0.152	3.040	0.028	-0.010	2.797
61666.000	-0.425	0.159	3.038	0.014	-0.013	2.797
61668.000	-0.453	0.150	3.042	0.006	0.006	2.797
61670.000	-0.431	0.152	3.038	0.044	0.014	2.792
61672.000	-0.437	0.179	3.044	0.032	0.009	2.797
61674.000	-0.487	0.132	3.036	0.048	0.001	2.797
61676.000	-0.425	0.168	3.040	0.032	-0.013	2.800
61678.000	-0.419	0.173	3.040	0.032	-0.005	2.803
61680.000	-0.433	0.175	3.047	0.058	-0.026	2.800
61682.000	-0.461	0.154	3.044	0.044	-0.021	2.805
61684.000	-0.423	0.149	3.044	0.042	-0.018	2.800
61686.000	-0.485	0.145	3.042	0.062	-0.015	2.803
61688.000	-0.435	0.150	3.044	0.068	0.001	2.800
61690.000	-0.465	0.134	3.031	0.054	-0.023	2.803
61692.000	-0.445	0.176	3.053	0.070	-0.018	2.805
61694.000	-0.447	0.152	3.049	0.070	-0.013	2.800
61696.000	-0.441	0.185	3.057	0.068	-0.019	2.803
61698.000	-0.475	0.159	3.051	0.082	-0.009	2.805
61700.000	-0.457	0.147	3.047	0.074	-0.013	2.803
61702.000	-0.419	0.175	3.053	0.078	-0.035	2.803
61704.000	-0.455	0.175	3.055	0.068	-0.026	2.810
61706.000	-0.445	0.166	3.055	0.098	-0.009	2.808
61708.000	-0.435	0.181	3.064	0.096	-0.026	2.805
61710.000	-0.419	0.199	3.064	0.092	-0.020	2.803
61712.000	-0.443	0.180	3.060	0.090	-0.059	2.808
61714.000	-0.473	0.178	3.062	0.096	-0.043	2.813
61716.000	-0.429	0.185	3.062	0.092	-0.038	2.808
61718.000	-0.437	0.181	3.060	0.084	-0.037	2.805
61720.000	-0.429	0.181	3.066	0.100	-0.037	2.813
61722.000	-0.435	0.185	3.062	0.060	-0.054	2.810
61724.000	-0.443	0.173	3.070	0.090	-0.047	2.808
61726.000	-0.429	0.174	3.068	0.092	-0.042	2.813
61728.000	-0.433	0.194	3.062	0.084	-0.025	2.810
61730.000	-0.453	0.190	3.057	0.094	-0.048	2.816
61732.000	-0.459	0.178	3.066	0.102	-0.048	2.816
61734.000	-0.421	0.160	3.055	0.108	-0.054	2.818
61736.000	-0.447	0.186	3.072	0.086	-0.042	2.813
61738.000	-0.417	0.186	3.075	0.094	-0.042	2.818
61740.000	-0.413	0.184	3.064	0.100	-0.025	2.821
61742.000	-0.435	0.178	3.066	0.084	-0.029	2.813
61744.000	-0.429	0.185	3.064	0.104	-0.042	2.821
61746.000	-0.451	0.162	3.064	0.136	-0.026	2.813
61748.000	-0.427	0.185	3.068	0.114	-0.023	2.821
61750.000	-0.449	0.168	3.070	0.102	-0.040	2.818
61752.000	-0.459	0.175	3.077	0.098	-0.048	2.823
61754.000	-0.471	0.168	3.068	0.114	-0.035	2.829
61756.000	-0.427	0.198	3.079	0.092	-0.034	2.821
61758.000	-0.457	0.185	3.081	0.102	-0.029	2.829
61760.000	-0.445	0.195	3.081	0.106	-0.026	2.821
61762.000	-0.477	0.170	3.077	0.102	-0.048	2.826
61764.000	-0.455	0.160	3.075	0.102	-0.033	2.823
61766.000	-0.441	0.190	3.075	0.118	-0.021	2.826
61768.000	-0.479	0.175	3.079	0.100	-0.031	2.829
61770.000	-0.455	0.190	3.081	0.118	-0.010	2.826
61772.000	-0.459	0.207	3.092	0.112	-0.040	2.831
61774.000	-0.433	0.198	3.085	0.104	-0.016	2.826
61776.000	-0.463	0.178	3.088	0.096	-0.047	2.829
61778.000	-0.417	0.188	3.079	0.094	-0.043	2.834
61780.000	-0.473	0.213	3.090	0.112	-0.015	2.823
61782.000	-0.445	0.188	3.070	0.110	-0.045	2.829
61784.000	-0.399	0.214	3.083	0.090	-0.035	2.829
61786.000	-0.475	0.191	3.092	0.108	-0.020	2.831
61788.000	-0.421	0.208	3.092	0.098	-0.015	2.829
61790.000	-0.453	0.196	3.094	0.088	-0.028	2.826
61792.000	-0.427	0.208	3.105	0.088	-0.033	2.831
61794.000	-0.431	0.198	3.103	0.090	-0.045	2.839
61796.000	-0.431	0.208	3.094	0.108	-0.034	2.836
61798.000	-0.417	0.218	3.098	0.118	-0.016	2.823
61800.000	-0.417	0.215	3.092	0.094	-0.013	2.831
61802.000	-0.421	0.233	3.092	0.112	-0.001	2.821
61804.000	-0.445	0.190	3.083	0.092	-0.011	2.826
61806.000	-0.401	0.213	3.096	0.076	-0.020	2.829
61808.000	-0.417	0.198	3.077	0.078	0.010	2.829
61810.000	-0.445	0.196	3.094	0.074	-0.016	2.829
61812.000	-0.447	0.214	3.096	0.096	-0.010	2.821
61814.000	-0.475	0.205	3.092	0.106	-0.004	2.834
61816.000	-0.447	0.229	3.103	0.074	0.004	2.823
61818.000	-0.487	0.178	3.096	0.090	-0.003	2.829
61820.000	-0.461	0.168	3.092	0.082	-0.005	2.834
61822.000	-0.459	0.200	3.098	0.074	0.015	2.821
61824.000	-0.427	0.188	3.083	0.070	0.008	2.834
61826.000	-0.453	0.155	3.092	0.074	0.023	2.829
61828.000	-0.449	0.186	3.092	0.100	0.009	2.826
61830.000	-0.445	0.181	3.094	0.050	0.030	2.826
61832.000	-0.429	0.220	3.111	0.062	-0.001	2.834
61834.000	-0.479	0.198	3.092	0.068	0.011	2.831
61836.000	-0.459	0.219	3.094	0.084	-0.005	2.829
61838.000	-0.433	0.210	3.098	0.062	0.004	2.829
61840.000	-0.439	0.189	3.090	0.068	-0.004	2.831
61842.000	-0.399	0.204	3.090	0.078	0.010	2.829
61844.000	-0.463	0.209	3.107	0.054	0.014	2.839
61846.000	-0.461	0.193	3.109	0.072	0.004	2.834
61848.000	-0.433	0.195	3.107	0.066	0.015	2.836
61850.000	-0.469	0.200	3.103	0.068	0.009	2.829
61852.000	-0.403	0.217	3.105	0.060	0.004	2.836
61854.000	-0.407	0.212	3.107	0.090	0.014	2.836
61856.000	-0.415	0.194	3.107	0.070	0.004	2.841
61858.000	-0.449	0.213	3.113	0.082	-0.005	2.836
61860.000	-0.413	0.166	3.100	0.086	0.001	2.839
61862.000	-0.443	0.176	3.100	0.076	0.010	2.839
61864.000	-0.457	0.213	3.107	0.078	0.006	2.844
61866.000	-0.429	0.227	3.113	0.088	0.001	2.836
61868.000	-0.435	0.208	3.105	0.100	0.015	2.841
61870.000	-0.437	0.210	3.105	0.084	0.008	2.839
61872.000	-0.427	0.220	3.105	0.102	-0.004	2.844
61874.000	-0.425	0.208	3.109	0.108	-0.008	2.847
61876.000	-0.465	0.178	3.105	0.074	0.011	2.844
61878.000	-0.485	0.184	3.103	0.084	-0.004	2.847
61880.000	-0.413	0.220	3.103	0.102	0.006	2.836
61882.000	-0.475	0.176	3.111	0.098	0.028	2.849
61884.000	-0.441	0.198	3.115	0.090	0.000	2.841
61886.000	-0.453	0.194	3.120	0.080	-0.024	2.852
61888.000	-0.461	0.198	3.111	0.088	-0.005	2.844
61890.000	-0.425	0.210	3.113	0.088	-0.013	2.849
61892.000	-0.453	0.209	3.122	0.100	-0.004	2.852
61894.000	-0.427	0.217	3.120	0.078	-0.008	2.847
61896.000	-0.435	0.219	3.130	0.094	0.001	2.854
61898.000	-0.459	0.205	3.128	0.104	-0.001	2.849
61900.000	-0.453	0.232	3.120	0.086	0.004	2.854
61902.000	-0.465	0.191	3.122	0.102	-0.020	2.857
61904.000	-0.439	0.228	3.136	0.104	-0.006	2.857
61906.000	-0.475	0.188	3.100	0.102	0.000	2.852
61908.000	-0.439	0.212	3.115	0.126	0.005	2.854
61910.000	-0.449	0.210	3.115	0.104	-0.015	2.849
61912.000	-0.455	0.198	3.120	0.102	0.008	2.849
61914.000	-0.443	0.214	3.117	0.098	0.009	2.849
61916.000	-0.487	0.199	3.120	0.086	0.004	2.859
61918.000	-0.467	0.199	3.113	0.106	0.023	2.849
61920.000	-0.479	0.190	3.126	0.114	0.006	2.854
61922.000	-0.443	0.180	3.109	0.144	-0.003	2.849
61924.000	-0.455	0.233	3.124	0.156	0.005	2.854
61926.000	-0.475	0.196	3.107	0.130	-0.008	2.852
61928.000	-0.429	0.179	3.109	0.132	-0.020	2.854
61930.000	-0.449	0.223	3.122	0.116	0.005	2.859
61932.000	-0.469	0.233	3.132	0.124	-0.019	2.857
61934.000	-0.465	0.246	3.134	0.118	-0.009	2.862
61936.000	-0.481	0.202	3.130	0.096	0.009	2.857
61938.000	-0.487	0.203	3.132	0.122	-0.001	2.862
61940.000	-0.439	0.185	3.115	0.128	0.000	2.854
61942.000	-0.441	0.191	3.124	0.110	0.008	2.854
61944.000	-0.461	0.203	3.128	0.124	-0.006	2.859
61946.000	-0.463	0.222	3.136	0.106	0.000	2.865
61948.000	-0.479	0.230	3.130	0.110	-0.003	2.867
61950.000	-0.467	0.230	3.130	0.128	-0.010	2.865
61952.000	-0.457	0.212	3.136	0.098	0.015	2.865
61954.000	-0.423	0.202	3.132	0.118	0.021	2.859
61956.000	-0.463	0.207	3.134	0.114	-0.013	2.862
61958.000	-0.493	0.207	3.128	0.076	0.011	2.854
61960.000	-0.467	0.194	3.130	0.122	-0.008	2.862
61962.000	-0.427	0.208	3.139	0.082	0.008	2.862
61964.000	-0.417	0.208	3.136	0.096	0.005	2.865
61966.000	-0.485	0.218	3.134	0.116	-0.003	2.872
61968.000	-0.443	0.227	3.132	0.108	-0.006	2.870
61970.000	-0.469	0.190	3.128	0.124	0.018	2.862
61972.000	-0.467	0.212	3.139	0.102	0.011	2.854
61974.000	-0.463	0.230	3.136	0.084	0.000	2.875
61976.000	-0.417	0.212	3.141	0.108	0.009	2.875
61978.000	-0.495	0.189	3.139	0.098	0.004	2.867
61980.000	-0.447	0.223	3.132	0.100	0.004	2.867
61982.000	-0.449	0.215	3.147	0.136	0.011	2.870
61984.000	-0.471	0.205	3.139	0.102	0.006	2.862
61986.000	-0.453	0.214	3.141	0.114	0.003	2.872
61988.000	-0.459	0.193	3.134	0.084	0.001	2.870
61990.000	-0.443	0.219	3.141	0.110	0.006	2.872
61992.000	-0.465	0.193	3.136	0.068	0.013	2.872
61994.000	-0.449	0.219	3.134	0.070	0.003	2.862
61996.000	-0.423	0.212	3.141	0.078	0.006	2.867
61998.000	-0.467	0.202	3.143	0.108	0.009	2.877
62000.000	-0.449	0.189	3.145	0.098	0.001	2.875
62002.000	-0.471	0.232	3.143	0.076	0.013	2.875
62004.000	-0.423	0.244	3.147	0.096	0.001	2.877
62006.000	-0.437	0.224	3.145	0.096	0.023	2.867
62008.000	-0.485	0.184	3.141	0.102	0.010	2.877
62010.000	-0.467	0.219	3.160	0.092	0.008	2.893
62012.000	-0.445	0.223	3.160	0.094	0.001	2.875
62014.000	-0.451	0.213	3.153	0.084	0.009	2.890
62016.000	-0.415	0.232	3.160	0.066	0.029	2.872
62018.000	-0.425	0.228	3.155	0.080	0.015	2.875
62020.000	-0.441	0.229	3.151	0.088	0.018	2.882
62022.000	-0.475	0.213	3.141	0.096	0.003	2.877
62024.000	-0.485	0.213	3.157	0.102	0.019	2.898
62026.000	-0.495	0.203	3.147	0.108	0.029	2.882
62028.000	-0.479	0.198	3.153	0.096	0.031	2.885
62030.000	-0.471	0.200	3.151	0.066	0.020	2.885
62032.000	-0.471	0.225	3.162	0.090	0.009	2.890
62034.000	-0.463	0.220	3.155	0.086	0.004	2.890
62036.000	-0.465	0.213	3.160	0.082	0.013	2.893
62038.000	-0.481	0.219	3.157	0.076	0.019	2.877
62040.000	-0.503	0.213	3.166	0.074	0.015	2.893
62042.000	-0.457	0.200	3.160	0.098	0.023	2.888
62044.000	-0.503	0.232	3.164	0.074	0.018	2.880
62046.000	-0.495	0.223	3.162	0.092	-0.004	2.882
62048.000	-0.477	0.196	3.164	0.084	0.005	2.898
62050.000	-0.449	0.227	3.168	0.066	0.010	2.882
62052.000	-0.465	0.218	3.164	0.072	0.011	2.893
62054.000	-0.475	0.215	3.168	0.062	0.001	2.890
62056.000	-0.483	0.207	3.160	0.082	0.008	2.890
62058.000	-0.461	0.222	3.160	0.070	0.015	2.885
62060.000	-0.431	0.208	3.162	0.080	-0.004	2.888
62062.000	-0.467	0.225	3.162	0.096	0.015	2.885
62064.000	-0.493	0.248	3.147	0.076	0.015	2.890
62066.000	-0.479	0.223	3.166	0.054	0.008	2.903
62068.000	-0.473	0.205	3.166	0.070	0.003	2.898
62070.000	-0.463	0.224	3.180	0.076	-0.001	2.890
62072.000	-0.487	0.243	3.170	0.070	-0.005	2.895
62074.000	-0.503	0.229	3.174	0.116	0.010	2.903
62076.000	-0.453	0.258	3.174	0.074	0.001	2.898
62078.000	-0.487	0.244	3.176	0.072	0.008	2.900
62080.000	-0.475	0.237	3.170	0.064	0.005	2.898
62082.000	-0.473	0.256	3.180	0.084	-0.001	2.903
62084.000	-0.509	0.251	3.174	0.098	-0.006	2.903
62086.000	-0.457	0.232	3.172	0.096	0.004	2.900
62088.000	-0.475	0.283	3.178	0.074	-0.003	2.905
62090.000	-0.449	0.244	3.170	0.092	-0.001	2.893
62092.000	-0.455	0.261	3.174	0.064	0.014	2.905
62094.000	-0.475	0.283	3.183	0.082	0.013	2.913
62096.000	-0.461	0.275	3.187	0.090	-0.008	2.910
62098.000	-0.499	0.254	3.185	0.072	0.003	2.915
62100.000	-0.445	0.277	3.191	0.100	-0.005	2.905
62102.000	-0.459	0.256	3.178	0.098	-0.010	2.913
62104.000	-0.499	0.262	3.185	0.080	0.005	2.918
62106.000	-0.477	0.282	3.180	0.094	0.009	2.915
62108.000	-0.483	0.266	3.189	0.068	-0.004	2.913
62110.000	-0.447	0.267	3.189	0.076	0.008	2.915
62112.000	-0.435	0.281	3.185	0.110	0.010	2.910
62114.000	-0.467	0.249	3.185	0.082	0.014	2.915
62116.000	-0.467	0.280	3.189	0.094	-0.009	2.920
