time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
32072.000	-0.034	0.200	4.482	-0.200	0.417	5.009
32074.000	-0.020	0.195	4.477	-0.234	0.422	4.998
32076.000	-0.058	0.227	4.470	-0.216	0.423	4.998
32078.000	-0.014	0.196	4.467	-0.222	0.412	5.001
32080.000	-0.054	0.258	4.455	-0.256	0.453	4.993
32082.000	-0.054	0.184	4.459	-0.260	0.419	4.985
32084.000	-0.044	0.212	4.454	-0.256	0.426	4.984
32086.000	-0.038	0.207	4.440	-0.281	0.452	4.985
32088.000	-0.024	0.207	4.451	-0.254	0.441	4.984
32090.000	-0.056	0.208	4.458	-0.202	0.446	4.975
32092.000	-0.068	0.207	4.448	-0.254	0.455	4.970
32094.000	-0.006	0.251	4.445	-0.224	0.403	4.978
32096.000	-0.040	0.176	4.440	-0.266	0.440	4.968
32098.000	-0.078	0.251	4.440	-0.220	0.436	4.963
32100.000	-0.074	0.239	4.431	-0.226	0.446	4.965
32102.000	-0.054	0.207	4.436	-0.230	0.452	4.969
32104.000	-0.018	0.225	4.425	-0.250	0.458	4.956
32106.000	-0.034	0.261	4.416	-0.234	0.477	4.950
32108.000	-0.026	0.225	4.422	-0.258	0.440	4.951
32110.000	-0.054	0.185	4.416	-0.230	0.430	4.950
32112.000	-0.016	0.243	4.418	-0.216	0.477	4.959
32114.000	-0.056	0.246	4.413	-0.252	0.432	4.944
32116.000	-0.008	0.233	4.415	-0.272	0.432	4.947
32118.000	-0.014	0.198	4.415	-0.244	0.437	4.941
32120.000	-0.068	0.253	4.410	-0.250	0.455	4.947
32122.000	0.026	0.242	4.403	-0.244	0.461	4.933
32124.000	-0.066	0.200	4.406	-0.230	0.461	4.942
32126.000	-0.024	0.242	4.406	-0.198	0.445	4.939
32128.000	-0.002	0.246	4.409	-0.244	0.451	4.929
32130.000	-0.030	0.263	4.398	-0.232	0.462	4.935
32132.000	-0.018	0.253	4.398	-0.242	0.464	4.928
32134.000	-0.068	0.224	4.397	-0.210	0.441	4.925
32136.000	-0.056	0.215	4.388	-0.168	0.462	4.933
32138.000	0.026	0.220	4.404	-0.134	0.467	4.914
32140.000	0.106	0.215	4.406	-0.040	0.500	4.916
32142.000	0.180	0.217	4.398	0.066	0.492	4.908
32144.000	0.329	0.266	4.401	0.236	0.489	4.908
32146.000	0.415	0.227	4.406	0.295	0.496	4.911
32148.000	0.397	0.230	4.388	0.349	0.460	4.904
32150.000	0.357	0.228	4.386	0.323	0.442	4.908
32152.000	0.301	0.244	4.379	0.240	0.469	4.901
32154.000	0.208	0.214	4.380	0.152	0.453	4.896
32156.000	0.168	0.238	4.394	0.100	0.469	4.892
32158.000	0.090	0.220	4.382	-0.008	0.479	4.896
32160.000	0.134	0.232	4.385	0.014	0.451	4.881
32162.000	0.120	0.243	4.391	0.014	0.451	4.901
32164.000	0.100	0.259	4.374	0.032	0.481	4.890
32166.000	0.128	0.249	4.382	0.022	0.465	4.901
32168.000	0.198	0.229	4.382	0.080	0.474	4.878
32170.000	0.164	0.243	4.388	0.082	0.495	4.890
32172.000	0.140	0.239	4.380	0.120	0.448	4.889
32174.000	0.194	0.259	4.382	0.092	0.465	4.887
32176.000	0.152	0.271	4.365	0.056	0.466	4.877
32178.000	0.094	0.254	4.374	0.124	0.477	4.880
32180.000	0.096	0.227	4.374	0.144	0.467	4.878
32182.000	0.090	0.228	4.368	0.104	0.465	4.875
32184.000	0.166	0.261	4.368	0.090	0.437	4.877
32186.000	0.162	0.242	4.363	0.104	0.484	4.868
32188.000	0.178	0.266	4.366	0.064	0.475	4.868
32190.000	0.186	0.280	4.368	0.084	0.445	4.865
32192.000	0.190	0.251	4.357	0.106	0.511	4.859
32194.000	0.172	0.265	4.368	0.122	0.485	4.868
32196.000	0.234	0.261	4.354	0.068	0.508	4.865
32198.000	0.158	0.241	4.353	0.104	0.492	4.862
32200.000	0.172	0.236	4.369	0.082	0.521	4.860
32202.000	0.200	0.285	4.354	0.130	0.509	4.856
32204.000	0.200	0.266	4.362	0.112	0.499	4.856
32206.000	0.146	0.253	4.354	0.094	0.506	4.856
32208.000	0.142	0.244	4.345	0.122	0.524	4.842
32210.000	0.162	0.261	4.354	0.116	0.510	4.853
32212.000	0.140	0.277	4.347	0.138	0.491	4.851
32214.000	0.176	0.237	4.338	0.122	0.521	4.851
32216.000	0.176	0.219	4.356	0.146	0.519	4.842
32218.000	0.128	0.241	4.344	0.102	0.545	4.845
32220.000	0.204	0.257	4.338	0.092	0.530	4.844
32222.000	0.124	0.227	4.334	0.132	0.503	4.848
32224.000	0.140	0.267	4.347	0.136	0.504	4.844
32226.000	0.146	0.239	4.347	0.148	0.519	4.844
32228.000	0.144	0.234	4.339	0.136	0.528	4.828
32230.000	0.112	0.241	4.324	0.140	0.540	4.821
32232.000	0.074	0.219	4.322	0.100	0.525	4.827
32234.000	0.130	0.203	4.330	0.152	0.510	4.838
32236.000	0.100	0.219	4.330	0.166	0.521	4.821
32238.000	0.094	0.228	4.325	0.172	0.558	4.828
32240.000	0.078	0.251	4.333	0.100	0.523	4.822
32242.000	0.066	0.248	4.322	0.142	0.529	4.821
32244.000	0.120	0.272	4.316	0.148	0.526	4.816
32246.000	0.104	0.234	4.321	0.160	0.524	4.803
32248.000	0.148	0.291	4.308	0.122	0.557	4.804
32250.000	0.130	0.276	4.325	0.152	0.514	4.809
32252.000	0.082	0.249	4.324	0.068	0.553	4.809
32254.000	0.080	0.237	4.305	0.128	0.529	4.807
32256.000	0.110	0.288	4.305	0.116	0.533	4.801
32258.000	0.102	0.267	4.298	0.178	0.534	4.809
32260.000	0.136	0.243	4.295	0.114	0.562	4.792
32262.000	0.088	0.262	4.301	0.150	0.523	4.798
32264.000	0.118	0.278	4.298	0.168	0.518	4.801
32266.000	0.092	0.225	4.299	0.110	0.534	4.793
32268.000	0.144	0.236	4.296	0.156	0.540	4.792
32270.000	0.086	0.251	4.285	0.150	0.550	4.786
32272.000	0.138	0.247	4.279	0.100	0.533	4.784
32274.000	0.130	0.257	4.284	0.136	0.526	4.780
32276.000	0.072	0.234	4.293	0.172	0.577	4.798
32278.000	0.126	0.276	4.290	0.132	0.501	4.787
32280.000	0.104	0.265	4.293	0.146	0.547	4.786
32282.000	0.148	0.213	4.288	0.136	0.559	4.775
32284.000	0.084	0.212	4.278	0.144	0.554	4.777
32286.000	0.130	0.242	4.273	0.166	0.549	4.775
32288.000	0.070	0.233	4.278	0.184	0.547	4.781
32290.000	0.086	0.271	4.284	0.156	0.540	4.770
32292.000	0.158	0.262	4.265	0.134	0.557	4.763
32294.000	0.148	0.277	4.282	0.176	0.539	4.755
32296.000	0.132	0.271	4.273	0.164	0.576	4.773
32298.000	0.082	0.236	4.265	0.192	0.539	4.757
32300.000	0.124	0.262	4.262	0.174	0.552	4.746
32302.000	0.126	0.273	4.256	0.114	0.579	4.738
32304.000	0.092	0.256	4.254	0.164	0.586	4.738
32306.000	0.116	0.241	4.261	0.086	0.557	4.744
32308.000	0.102	0.248	4.264	0.164	0.520	4.746
32310.000	0.088	0.277	4.247	0.168	0.597	4.738
32312.000	0.088	0.228	4.262	0.128	0.558	4.747
32314.000	0.104	0.259	4.256	0.184	0.563	4.735
32316.000	0.084	0.239	4.248	0.172	0.562	4.741
32318.000	0.102	0.236	4.253	0.146	0.521	4.732
32320.000	0.068	0.283	4.256	0.176	0.571	4.740
32322.000	0.122	0.243	4.243	0.150	0.576	4.733
32324.000	0.086	0.277	4.242	0.130	0.610	4.715
32326.000	0.082	0.236	4.243	0.160	0.553	4.721
32328.000	0.104	0.232	4.239	0.190	0.583	4.724
32330.000	0.096	0.253	4.234	0.142	0.608	4.718
32332.000	0.132	0.258	4.242	0.160	0.569	4.716
32334.000	0.038	0.254	4.240	0.142	0.545	4.719
32336.000	0.070	0.232	4.237	0.164	0.539	4.718
32338.000	0.068	0.198	4.226	0.144	0.558	4.715
32340.000	0.032	0.244	4.232	0.124	0.595	4.718
32342.000	0.070	0.259	4.240	0.202	0.578	4.713
32344.000	0.088	0.262	4.226	0.156	0.559	4.715
32346.000	0.046	0.259	4.231	0.122	0.548	4.702
32348.000	0.058	0.256	4.228	0.110	0.602	4.709
32350.000	0.078	0.272	4.222	0.142	0.586	4.698
32352.000	0.066	0.234	4.226	0.148	0.601	4.702
32354.000	0.014	0.200	4.222	0.134	0.598	4.702
32356.000	0.064	0.208	4.229	0.132	0.547	4.704
32358.000	0.050	0.222	4.218	0.120	0.561	4.709
32360.000	0.068	0.237	4.217	0.144	0.586	4.701
32362.000	0.042	0.251	4.220	0.192	0.586	4.705
32364.000	0.092	0.261	4.217	0.136	0.596	4.685
32366.000	0.072	0.268	4.215	0.170	0.635	4.696
32368.000	0.032	0.273	4.207	0.192	0.634	4.693
32370.000	0.124	0.273	4.206	0.156	0.631	4.695
32372.000	0.114	0.232	4.214	0.160	0.595	4.685
32374.000	0.086	0.243	4.200	0.190	0.579	4.691
32376.000	0.046	0.222	4.196	0.106	0.618	4.688
32378.000	0.028	0.262	4.212	0.074	0.593	4.684
32380.000	-0.060	0.230	4.203	0.010	0.573	4.688
32382.000	-0.136	0.238	4.196	-0.090	0.542	4.676
32384.000	-0.246	0.207	4.211	-0.190	0.544	4.682
32386.000	-0.367	0.178	4.206	-0.222	0.532	4.679
32388.000	-0.361	0.151	4.195	-0.295	0.499	4.674
32390.000	-0.333	0.098	4.196	-0.283	0.555	4.677
32392.000	-0.222	0.132	4.201	-0.188	0.539	4.668
32394.000	-0.196	0.141	4.198	-0.090	0.525	4.677
32396.000	-0.110	0.150	4.195	-0.114	0.563	4.669
32398.000	-0.076	0.176	4.195	-0.048	0.569	4.669
32400.000	-0.110	0.171	4.190	-0.084	0.605	4.671
32402.000	-0.096	0.191	4.198	-0.066	0.602	4.669
32404.000	-0.100	0.178	4.192	-0.108	0.600	4.662
32406.000	-0.144	0.204	4.196	-0.128	0.610	4.666
32408.000	-0.132	0.175	4.188	-0.074	0.605	4.666
32410.000	-0.120	0.220	4.182	-0.108	0.623	4.658
32412.000	-0.144	0.164	4.188	-0.066	0.621	4.665
32414.000	-0.136	0.195	4.179	-0.074	0.577	4.647
32416.000	-0.182	0.189	4.184	-0.082	0.566	4.657
32418.000	-0.176	0.165	4.184	-0.068	0.583	4.657
32420.000	-0.154	0.194	4.185	-0.098	0.582	4.652
32422.000	-0.172	0.171	4.184	-0.070	0.577	4.652
32424.000	-0.162	0.184	4.182	-0.110	0.602	4.647
32426.000	-0.182	0.213	4.177	-0.066	0.568	4.649
32428.000	-0.154	0.225	4.176	-0.092	0.607	4.652
32430.000	-0.136	0.190	4.176	-0.054	0.581	4.657
32432.000	-0.184	0.181	4.182	-0.062	0.563	4.654
32434.000	-0.142	0.209	4.187	-0.058	0.584	4.654
32436.000	-0.136	0.208	4.166	-0.054	0.596	4.644
32438.000	-0.122	0.207	4.176	-0.054	0.583	4.655
32440.000	-0.136	0.185	4.179	-0.064	0.636	4.643
32442.000	-0.140	0.222	4.171	-0.080	0.578	4.649
32444.000	-0.180	0.164	4.176	-0.072	0.592	4.651
32446.000	-0.180	0.184	4.184	-0.094	0.606	4.643
32448.000	-0.140	0.166	4.176	-0.076	0.566	4.652
32450.000	-0.152	0.215	4.177	-0.110	0.587	4.643
32452.000	-0.124	0.178	4.169	-0.084	0.608	4.651
32454.000	-0.120	0.196	4.169	-0.112	0.581	4.641
32456.000	-0.124	0.200	4.174	-0.088	0.595	4.638
32458.000	-0.122	0.155	4.184	-0.128	0.597	4.635
32460.000	-0.134	0.214	4.171	-0.074	0.563	4.643
32462.000	-0.124	0.215	4.168	-0.102	0.610	4.630
32464.000	-0.162	0.210	4.179	-0.080	0.593	4.652
32466.000	-0.154	0.178	4.173	-0.070	0.617	4.647
32468.000	-0.166	0.220	4.181	-0.116	0.601	4.635
32470.000	-0.174	0.242	4.171	-0.096	0.620	4.635
32472.000	-0.138	0.233	4.165	-0.116	0.592	4.635
32474.000	-0.168	0.162	4.184	-0.062	0.597	4.646
32476.000	-0.150	0.196	4.182	-0.126	0.589	4.646
32478.000	-0.172	0.238	4.176	-0.118	0.582	4.647
32480.000	-0.148	0.208	4.181	-0.052	0.588	4.641
32482.000	-0.166	0.246	4.168	-0.086	0.578	4.641
32484.000	-0.198	0.207	4.171	-0.118	0.617	4.646
32486.000	-0.154	0.225	4.171	-0.050	0.607	4.646
32488.000	-0.124	0.224	4.168	-0.090	0.603	4.636
32490.000	-0.162	0.191	4.181	-0.096	0.597	4.635
32492.000	-0.168	0.237	4.179	-0.108	0.605	4.636
32494.000	-0.108	0.270	4.174	-0.094	0.639	4.632
32496.000	-0.164	0.228	4.171	-0.116	0.589	4.633
32498.000	-0.108	0.228	4.168	-0.064	0.613	4.641
32500.000	-0.120	0.232	4.166	-0.078	0.608	4.635
32502.000	-0.140	0.196	4.174	-0.088	0.617	4.635
32504.000	-0.116	0.218	4.173	-0.102	0.588	4.629
32506.000	-0.126	0.242	4.161	-0.098	0.606	4.633
32508.000	-0.156	0.253	4.177	-0.096	0.617	4.630
32510.000	-0.104	0.179	4.169	-0.098	0.602	4.635
32512.000	-0.168	0.204	4.158	-0.090	0.617	4.635
32514.000	-0.140	0.186	4.163	-0.064	0.640	4.630
32516.000	-0.146	0.227	4.181	-0.098	0.630	4.641
32518.000	-0.156	0.193	4.161	-0.112	0.621	4.627
32520.000	-0.184	0.185	4.166	-0.092	0.642	4.638
32522.000	-0.154	0.233	4.160	-0.110	0.647	4.635
32524.000	-0.106	0.249	4.168	-0.098	0.630	4.625
32526.000	-0.182	0.228	4.168	-0.082	0.632	4.627
32528.000	-0.092	0.230	4.158	-0.094	0.621	4.632
32530.000	-0.152	0.248	4.165	-0.068	0.605	4.629
32532.000	-0.108	0.248	4.168	-0.108	0.631	4.629
32534.000	-0.120	0.210	4.163	-0.096	0.574	4.636
32536.000	-0.216	0.204	4.157	-0.052	0.613	4.636
32538.000	-0.124	0.238	4.176	-0.122	0.632	4.632
32540.000	-0.192	0.227	4.171	-0.110	0.608	4.627
32542.000	-0.112	0.232	4.160	-0.060	0.632	4.627
32544.000	-0.122	0.224	4.174	-0.108	0.592	4.635
32546.000	-0.130	0.200	4.173	-0.114	0.601	4.641
32548.000	-0.070	0.225	4.168	-0.116	0.602	4.625
32550.000	-0.092	0.258	4.169	-0.070	0.601	4.629
32552.000	-0.112	0.232	4.171	-0.070	0.635	4.633
32554.000	-0.126	0.244	4.169	-0.082	0.671	4.632
32556.000	-0.122	0.218	4.171	-0.092	0.627	4.635
32558.000	-0.148	0.219	4.169	-0.066	0.600	4.638
32560.000	-0.162	0.202	4.173	-0.096	0.617	4.635
32562.000	-0.142	0.247	4.173	-0.092	0.627	4.627
32564.000	-0.160	0.222	4.171	-0.094	0.650	4.630
32566.000	-0.168	0.219	4.169	-0.118	0.641	4.633
32568.000	-0.172	0.223	4.173	-0.118	0.659	4.636
32570.000	-0.156	0.227	4.169	-0.090	0.597	4.629
32572.000	-0.138	0.233	4.165	-0.090	0.671	4.630
32574.000	-0.128	0.234	4.174	-0.098	0.651	4.635
32576.000	-0.180	0.227	4.176	-0.142	0.627	4.636
32578.000	-0.160	0.223	4.173	-0.088	0.651	4.632
32580.000	-0.094	0.286	4.173	-0.058	0.620	4.622
32582.000	-0.128	0.277	4.169	-0.116	0.639	4.624
32584.000	-0.174	0.205	4.173	-0.018	0.600	4.635
32586.000	-0.096	0.229	4.169	-0.094	0.636	4.629
32588.000	-0.100	0.204	4.165	-0.096	0.651	4.627
32590.000	-0.136	0.258	4.168	-0.108	0.636	4.613
32592.000	-0.122	0.256	4.171	-0.038	0.615	4.627
32594.000	-0.130	0.229	4.165	-0.084	0.651	4.619
32596.000	-0.130	0.248	4.161	-0.092	0.623	4.606
32598.000	-0.152	0.224	4.171	-0.060	0.636	4.613
32600.000	-0.144	0.263	4.166	-0.090	0.600	4.616
32602.000	-0.110	0.239	4.168	-0.052	0.629	4.609
32604.000	-0.150	0.239	4.171	-0.026	0.659	4.608
32606.000	-0.114	0.214	4.168	-0.054	0.606	4.609
32608.000	-0.174	0.210	4.161	-0.040	0.602	4.613
32610.000	-0.136	0.191	4.171	-0.098	0.607	4.605
32612.000	-0.144	0.188	4.169	-0.054	0.603	4.606
32614.000	-0.130	0.190	4.158	-0.064	0.652	4.603
32616.000	-0.112	0.248	4.160	-0.060	0.634	4.597
32618.000	-0.150	0.237	4.163	-0.080	0.640	4.597
32620.000	-0.160	0.220	4.155	-0.038	0.581	4.597
32622.000	-0.098	0.249	4.165	-0.068	0.612	4.598
32624.000	-0.164	0.184	4.168	-0.054	0.592	4.600
32626.000	-0.202	0.155	4.160	-0.048	0.622	4.592
32628.000	-0.126	0.208	4.166	-0.040	0.615	4.598
32630.000	-0.166	0.178	4.174	-0.066	0.608	4.602
32632.000	-0.162	0.217	4.160	-0.112	0.592	4.594
32634.000	-0.156	0.191	4.158	-0.062	0.593	4.594
32636.000	-0.140	0.249	4.157	-0.042	0.610	4.597
32638.000	-0.172	0.232	4.157	-0.118	0.607	4.586
32640.000	-0.160	0.222	4.158	-0.068	0.627	4.586
32642.000	-0.180	0.243	4.146	-0.122	0.608	4.582
32644.000	-0.170	0.213	4.155	-0.084	0.640	4.584
32646.000	-0.154	0.232	4.160	-0.044	0.644	4.582
32648.000	-0.160	0.252	4.157	-0.116	0.625	4.579
32650.000	-0.190	0.218	4.152	-0.108	0.651	4.576
32652.000	-0.170	0.228	4.154	-0.120	0.616	4.586
32654.000	-0.190	0.232	4.147	-0.114	0.661	4.579
32656.000	-0.166	0.215	4.152	-0.068	0.626	4.574
32658.000	-0.210	0.205	4.149	-0.098	0.649	4.578
32660.000	-0.182	0.190	4.142	-0.052	0.591	4.576
32662.000	-0.190	0.222	4.142	-0.034	0.631	4.576
32664.000	-0.142	0.237	4.146	-0.046	0.642	4.570
32666.000	-0.190	0.208	4.139	-0.082	0.684	4.574
32668.000	-0.162	0.196	4.138	-0.050	0.655	4.570
32670.000	-0.132	0.209	4.136	-0.068	0.620	4.563
32672.000	-0.196	0.229	4.136	-0.054	0.610	4.573
32674.000	-0.204	0.202	4.142	-0.112	0.657	4.557
32676.000	-0.210	0.181	4.141	-0.094	0.673	4.557
32678.000	-0.152	0.217	4.131	-0.064	0.678	4.554
32680.000	-0.190	0.207	4.131	-0.104	0.689	4.554
32682.000	-0.190	0.248	4.138	-0.092	0.697	4.550
32684.000	-0.200	0.251	4.125	-0.066	0.681	4.554
32686.000	-0.204	0.232	4.130	-0.040	0.671	4.552
32688.000	-0.154	0.249	4.120	-0.098	0.694	4.545
32690.000	-0.174	0.207	4.125	-0.070	0.676	4.545
32692.000	-0.172	0.251	4.115	-0.112	0.657	4.537
32694.000	-0.166	0.223	4.110	-0.130	0.674	4.534
32696.000	-0.158	0.236	4.109	-0.122	0.649	4.533
32698.000	-0.222	0.200	4.115	-0.078	0.683	4.524
32700.000	-0.168	0.224	4.115	-0.054	0.665	4.528
32702.000	-0.226	0.230	4.102	-0.048	0.676	4.529
32704.000	-0.232	0.212	4.112	-0.066	0.645	4.521
32706.000	-0.246	0.233	4.117	-0.106	0.661	4.524
32708.000	-0.224	0.225	4.101	-0.070	0.647	4.520
32710.000	-0.224	0.218	4.110	-0.026	0.656	4.526
32712.000	-0.206	0.246	4.107	-0.088	0.688	4.516
32714.000	-0.188	0.246	4.110	-0.098	0.657	4.511
32716.000	-0.218	0.282	4.097	-0.080	0.679	4.518
32718.000	-0.210	0.224	4.088	-0.100	0.690	4.507
32720.000	-0.228	0.222	4.089	-0.106	0.684	4.508
32722.000	-0.208	0.275	4.097	-0.096	0.681	4.507
32724.000	-0.204	0.267	4.089	-0.130	0.712	4.502
32726.000	-0.220	0.270	4.089	-0.150	0.684	4.498
32728.000	-0.222	0.241	4.093	-0.084	0.694	4.500
32730.000	-0.222	0.256	4.073	-0.046	0.669	4.498
32732.000	-0.256	0.259	4.073	-0.100	0.704	4.489
32734.000	-0.242	0.239	4.073	-0.076	0.712	4.484
32736.000	-0.214	0.237	4.076	-0.060	0.728	4.485
32738.000	-0.214	0.212	4.068	0.020	0.703	4.490
32740.000	-0.172	0.161	4.065	0.060	0.641	4.490
32742.000	-0.172	0.127	4.060	-0.042	0.612	4.477
32744.000	-0.204	0.091	4.071	-0.026	0.559	4.479
32746.000	-0.194	0.039	4.058	-0.006	0.550	4.469
32748.000	-0.222	0.026	4.068	-0.028	0.526	4.472
32750.000	-0.210	0.035	4.068	-0.038	0.538	4.472
32752.000	-0.214	0.045	4.058	-0.056	0.548	4.469
32754.000	-0.182	0.084	4.049	-0.102	0.589	4.451
32756.000	-0.200	0.122	4.054	-0.034	0.601	4.453
32758.000	-0.170	0.145	4.047	-0.148	0.631	4.439
32760.000	-0.200	0.161	4.044	-0.064	0.637	4.456
32762.000	-0.178	0.168	4.039	-0.130	0.670	4.446
32764.000	-0.182	0.175	4.049	-0.104	0.652	4.448
32766.000	-0.206	0.181	4.039	-0.030	0.655	4.449
32768.000	-0.168	0.204	4.031	-0.050	0.647	4.436
32770.000	-0.232	0.160	4.045	-0.106	0.616	4.448
32772.000	-0.202	0.156	4.031	-0.078	0.708	4.439
32774.000	-0.136	0.210	4.024	-0.068	0.678	4.431
32776.000	-0.182	0.152	4.034	-0.064	0.655	4.420
32778.000	-0.168	0.135	4.029	-0.062	0.645	4.426
32780.000	-0.192	0.145	4.022	-0.012	0.630	4.425
32782.000	-0.238	0.151	4.032	-0.032	0.647	4.421
32784.000	-0.200	0.155	4.024	-0.108	0.651	4.423
32786.000	-0.226	0.170	4.021	-0.060	0.647	4.418
32788.000	-0.224	0.168	4.019	-0.070	0.675	4.415
32790.000	-0.244	0.165	4.017	-0.048	0.680	4.416
32792.000	-0.202	0.202	4.003	-0.078	0.707	4.406
32794.000	-0.188	0.142	4.017	-0.030	0.688	4.408
32796.000	-0.196	0.150	4.014	-0.036	0.705	4.406
32798.000	-0.228	0.166	4.003	-0.080	0.681	4.405
32800.000	-0.176	0.160	3.998	-0.038	0.700	4.400
32802.000	-0.166	0.198	3.993	-0.062	0.726	4.388
32804.000	-0.246	0.160	3.993	-0.040	0.698	4.398
32806.000	-0.148	0.155	3.994	-0.078	0.724	4.381
32808.000	-0.200	0.204	3.998	-0.110	0.708	4.385
32810.000	-0.234	0.183	3.988	-0.024	0.710	4.383
32812.000	-0.154	0.170	3.983	-0.032	0.733	4.386
32814.000	-0.232	0.157	3.988	-0.050	0.695	4.383
32816.000	-0.212	0.165	3.986	-0.032	0.678	4.375
32818.000	-0.216	0.181	3.984	-0.026	0.709	4.383
32820.000	-0.196	0.155	3.978	-0.064	0.673	4.376
32822.000	-0.194	0.176	3.968	-0.106	0.697	4.371
32824.000	-0.202	0.202	3.973	-0.108	0.700	4.370
32826.000	-0.240	0.179	3.971	-0.054	0.707	4.370
32828.000	-0.226	0.200	3.974	-0.048	0.709	4.363
32830.000	-0.188	0.160	3.973	-0.052	0.693	4.351
32832.000	-0.206	0.200	3.963	-0.022	0.707	4.360
32834.000	-0.246	0.145	3.964	-0.064	0.703	4.354
32836.000	-0.198	0.191	3.956	-0.060	0.686	4.346
32838.000	-0.194	0.164	3.951	-0.074	0.641	4.348
32840.000	-0.232	0.171	3.956	-0.086	0.683	4.341
32842.000	-0.222	0.203	3.944	-0.082	0.676	4.334
32844.000	-0.180	0.196	3.943	-0.036	0.692	4.336
32846.000	-0.283	0.186	3.944	-0.098	0.700	4.336
32848.000	-0.220	0.185	3.956	-0.066	0.686	4.334
32850.000	-0.220	0.195	3.946	-0.054	0.685	4.329
32852.000	-0.190	0.179	3.929	-0.090	0.715	4.311
32854.000	-0.246	0.229	3.936	-0.046	0.705	4.317
32856.000	-0.174	0.224	3.926	-0.148	0.747	4.304
32858.000	-0.212	0.186	3.929	-0.136	0.684	4.311
32860.000	-0.180	0.176	3.927	-0.074	0.668	4.307
32862.000	-0.232	0.186	3.931	-0.100	0.688	4.295
32864.000	-0.246	0.179	3.919	-0.084	0.728	4.299
32866.000	-0.196	0.186	3.916	-0.106	0.700	4.297
32868.000	-0.208	0.193	3.921	-0.100	0.681	4.304
32870.000	-0.236	0.191	3.914	-0.150	0.689	4.293
32872.000	-0.192	0.193	3.907	-0.076	0.729	4.295
32874.000	-0.172	0.183	3.909	-0.114	0.693	4.283
32876.000	-0.242	0.207	3.922	-0.074	0.718	4.287
32878.000	-0.216	0.188	3.904	-0.154	0.684	4.271
32880.000	-0.190	0.180	3.904	-0.096	0.714	4.275
32882.000	-0.178	0.198	3.895	-0.048	0.683	4.283
32884.000	-0.214	0.229	3.899	-0.116	0.722	4.273
32886.000	-0.240	0.189	3.900	-0.080	0.703	4.266
32888.000	-0.190	0.242	3.882	-0.128	0.729	4.264
32890.000	-0.212	0.210	3.888	-0.096	0.722	4.266
32892.000	-0.166	0.210	3.882	-0.136	0.720	4.259
32894.000	-0.146	0.210	3.873	-0.068	0.717	4.257
32896.000	-0.194	0.205	3.885	-0.080	0.738	4.249
32898.000	-0.206	0.217	3.888	-0.084	0.707	4.251
32900.000	-0.138	0.223	3.878	-0.102	0.713	4.249
32902.000	-0.138	0.228	3.863	-0.122	0.754	4.232
32904.000	-0.186	0.237	3.870	-0.124	0.752	4.233
32906.000	-0.172	0.219	3.873	-0.112	0.723	4.233
32908.000	-0.222	0.199	3.866	-0.092	0.731	4.232
32910.000	-0.180	0.185	3.859	-0.156	0.709	4.225
32912.000	-0.210	0.205	3.877	-0.108	0.720	4.235
32914.000	-0.172	0.230	3.863	-0.158	0.743	4.226
32916.000	-0.170	0.228	3.849	-0.100	0.783	4.221
32918.000	-0.168	0.248	3.858	-0.110	0.747	4.218
32920.000	-0.158	0.227	3.844	-0.114	0.780	4.214
32922.000	-0.166	0.210	3.846	-0.108	0.704	4.211
32924.000	-0.106	0.243	3.844	-0.124	0.787	4.225
32926.000	-0.176	0.237	3.853	-0.128	0.766	4.206
32928.000	-0.150	0.261	3.834	-0.076	0.726	4.199
32930.000	-0.130	0.194	3.842	-0.140	0.805	4.202
32932.000	-0.208	0.234	3.835	-0.130	0.762	4.202
32934.000	-0.194	0.230	3.841	-0.138	0.760	4.195
32936.000	-0.208	0.209	3.839	-0.110	0.742	4.195
32938.000	-0.174	0.213	3.835	-0.112	0.724	4.195
32940.000	-0.152	0.249	3.823	-0.174	0.781	4.183
32942.000	-0.132	0.238	3.823	-0.082	0.763	4.186
32944.000	-0.168	0.263	3.827	-0.100	0.737	4.181
32946.000	-0.230	0.242	3.839	-0.126	0.744	4.195
32948.000	-0.148	0.232	3.818	-0.114	0.754	4.169
32950.000	-0.188	0.233	3.823	-0.110	0.777	4.186
32952.000	-0.234	0.233	3.828	-0.120	0.781	4.172
32954.000	-0.160	0.203	3.825	-0.114	0.727	4.179
32956.000	-0.184	0.223	3.820	-0.118	0.771	4.171
32958.000	-0.192	0.244	3.820	-0.106	0.731	4.165
32960.000	-0.184	0.230	3.821	-0.114	0.760	4.164
32962.000	-0.184	0.273	3.797	-0.092	0.753	4.164
32964.000	-0.144	0.273	3.801	-0.088	0.796	4.164
32966.000	-0.194	0.223	3.809	-0.128	0.732	4.158
32968.000	-0.180	0.265	3.799	-0.154	0.794	4.155
32970.000	-0.172	0.305	3.794	-0.160	0.749	4.155
32972.000	-0.180	0.270	3.797	-0.104	0.771	4.155
32974.000	-0.202	0.268	3.797	-0.128	0.746	4.149
32976.000	-0.120	0.296	3.787	-0.106	0.781	4.144
32978.000	-0.154	0.258	3.781	-0.134	0.786	4.141
32980.000	-0.174	0.285	3.795	-0.120	0.804	4.146
32982.000	-0.164	0.247	3.790	-0.070	0.762	4.148
32984.000	-0.188	0.293	3.785	-0.128	0.806	4.144
